t,model,s,i,r,R0,beta,gamma
0.4547945205479452,basic_sir,3.1431058592879573e-07,1.0479613331357305e-10,0.9999996855846179,15.0,780.0,52.0
0.4575342465753425,basic_sir,3.143105858631907e-07,9.088107884838023e-11,0.999999685598533,15.0,780.0,52.0
0.4602739726027397,basic_sir,3.143105858062968e-07,7.881369504284716e-11,0.9999996856106005,15.0,780.0,52.0
0.46301369863013697,basic_sir,3.1431058575695747e-07,6.834864423946723e-11,0.9999996856210657,15.0,780.0,52.0
0.4657534246575343,basic_sir,3.143105857141695e-07,5.927316523903055e-11,0.9999996856301412,15.0,780.0,52.0
0.4684931506849315,basic_sir,3.14310585677063e-07,5.140274772889651e-11,0.9999996856380116,15.0,780.0,52.0
0.4712328767123288,basic_sir,3.143105856448836e-07,4.457738106991957e-11,0.999999685644837,15.0,780.0,52.0
0.473972602739726,basic_sir,3.1431058561697696e-07,3.8658301177462806e-11,0.999999685650756,15.0,780.0,52.0
0.4767123287671233,basic_sir,3.143105855927759e-07,3.352516935849947e-11,0.9999996856558893,15.0,780.0,52.0
0.4794520547945206,basic_sir,3.1431058557178834e-07,2.9073625748751384e-11,0.9999996856603408,15.0,780.0,52.0
0.4821917808219178,basic_sir,3.143105855535875e-07,2.5213167609671246e-11,0.9999996856642013,15.0,780.0,52.0
0.4849315068493151,basic_sir,3.143105855378034e-07,2.1865309349683593e-11,0.9999996856675492,15.0,780.0,52.0
0.4876712328767123,basic_sir,3.143105855241152e-07,1.8961986861737066e-11,0.9999996856704525,15.0,780.0,52.0
0.4904109589041096,basic_sir,3.143105855122445e-07,1.644417373632503e-11,0.9999996856729704,15.0,780.0,52.0
0.4931506849315069,basic_sir,3.1431058550195005e-07,1.4260681216697639e-11,0.999999685675154,15.0,780.0,52.0
0.4958904109589041,basic_sir,3.1431058549302253e-07,1.2367117498584772e-11,0.9999996856770474,15.0,780.0,52.0
0.4986301369863014,basic_sir,3.143105854852804e-07,1.072498521632471e-11,0.9999996856786896,15.0,780.0,52.0
0.5013698630136987,basic_sir,3.143105854785663e-07,9.300898766713113e-12,0.9999996856801137,15.0,780.0,52.0
0.5041095890410959,basic_sir,3.1431058547274366e-07,8.065905558263351e-12,0.9999996856813487,15.0,780.0,52.0
0.5068493150684932,basic_sir,3.143105854676942e-07,6.994897386439898e-12,0.9999996856824197,15.0,780.0,52.0
0.5095890410958904,basic_sir,3.143105854633152e-07,6.066099967746014e-12,0.9999996856833485,15.0,780.0,52.0
0.5123287671232877,basic_sir,3.143105854595176e-07,5.26063025456569e-12,0.999999685684154,15.0,780.0,52.0
0.5150684931506849,basic_sir,3.143105854562243e-07,4.562112530686633e-12,0.9999996856848525,15.0,780.0,52.0
0.5178082191780822,basic_sir,3.143105854533683e-07,3.956345482479889e-12,0.9999996856854583,15.0,780.0,52.0
0.5205479452054794,basic_sir,3.1431058545089154e-07,3.4310134770794835e-12,0.9999996856859836,15.0,780.0,52.0
0.5232876712328767,basic_sir,3.143105854487436e-07,2.9754361776621935e-12,0.9999996856864393,15.0,780.0,52.0
0.526027397260274,basic_sir,3.1431058544688094e-07,2.5803514053453708e-12,0.9999996856868344,15.0,780.0,52.0
0.5287671232876713,basic_sir,3.1431058544526554e-07,2.2377268331459355e-12,0.999999685687177,15.0,780.0,52.0
0.5315068493150685,basic_sir,3.1431058544386466e-07,1.940596683617638e-12,0.9999996856874742,15.0,780.0,52.0
0.5342465753424658,basic_sir,3.1431058544264975e-07,1.6829201101250668e-12,0.9999996856877319,15.0,780.0,52.0
0.536986301369863,basic_sir,3.143105854415962e-07,1.4594583825545735e-12,0.9999996856879554,15.0,780.0,52.0
0.5397260273972603,basic_sir,3.1431058544068257e-07,1.2656683805688901e-12,0.9999996856881492,15.0,780.0,52.0
0.5424657534246575,basic_sir,3.143105854398902e-07,1.0976102290549395e-12,0.9999996856883173,15.0,780.0,52.0
0.5452054794520548,basic_sir,3.1431058543920307e-07,9.518671979342084e-13,0.9999996856884631,15.0,780.0,52.0
0.547945205479452,basic_sir,3.143105854386072e-07,8.254762378474246e-13,0.9999996856885894,15.0,780.0,52.0
0.5506849315068493,basic_sir,3.143105854380904e-07,7.158677394594241e-13,0.999999685688699,15.0,780.0,52.0
0.5534246575342466,basic_sir,3.1431058543764225e-07,6.208132916522108e-13,0.999999685688794,15.0,780.0,52.0
0.5561643835616439,basic_sir,3.143105854372536e-07,5.383803764967684e-13,0.9999996856888764,15.0,780.0,52.0
0.5589041095890411,basic_sir,3.1431058543691655e-07,4.668930799232668e-13,0.9999996856889478,15.0,780.0,52.0
0.5616438356164384,basic_sir,3.1431058543662427e-07,4.048980193124526e-13,0.9999996856890098,15.0,780.0,52.0
0.5643835616438356,basic_sir,3.143105854363708e-07,3.5113479529422653e-13,0.9999996856890636,15.0,780.0,52.0
