t,model,s,i,r,R0,beta0,gamma,mu
36.93698630136986,demographic_sir_R0_comparison,0.5283171242946338,4.5874536561762625e-201,0.47168287570536876,2.0,104.02857142857142,52.0,0.014285714285714285
36.95616438356164,demographic_sir_R0_comparison,0.5284463347788841,4.8547063282607484e-201,0.4715536652211186,2.0,104.02857142857142,52.0,0.014285714285714285
36.97534246575343,demographic_sir_R0_comparison,0.5285755098678508,5.1388527806055474e-201,0.4714244901321522,2.0,104.02857142857142,52.0,0.014285714285714285
36.99452054794521,demographic_sir_R0_comparison,0.5287046495712296,5.4410322064019785e-201,0.4712953504287736,2.0,104.02857142857142,52.0,0.014285714285714285
37.013698630136986,demographic_sir_R0_comparison,0.5288337538987137,5.7624649191876964e-201,0.4711662461012894,2.0,104.02857142857142,52.0,0.014285714285714285
37.032876712328765,demographic_sir_R0_comparison,0.5289628228599942,6.104458409764656e-201,0.47103717714000887,2.0,104.02857142857142,52.0,0.014285714285714285
37.05205479452055,demographic_sir_R0_comparison,0.5290918564647589,6.468413874825019e-201,0.470908143535244,2.0,104.02857142857142,52.0,0.014285714285714285
37.07123287671233,demographic_sir_R0_comparison,0.5292208547226932,6.855833255443219e-201,0.4707791452773096,2.0,104.02857142857142,52.0,0.014285714285714285
37.09041095890411,demographic_sir_R0_comparison,0.5293498176434803,7.268326826791988e-201,0.47065018235652273,2.0,104.02857142857142,52.0,0.014285714285714285
37.10958904109589,demographic_sir_R0_comparison,0.5294787452367998,7.707621383907643e-201,0.47052125476320333,2.0,104.02857142857142,52.0,0.014285714285714285
37.12876712328767,demographic_sir_R0_comparison,0.5296076375123293,8.175569072108168e-201,0.4703923624876738,2.0,104.02857142857142,52.0,0.014285714285714285
37.14794520547945,demographic_sir_R0_comparison,0.5297364944797438,8.674156914764834e-201,0.47026350552025964,2.0,104.02857142857142,52.0,0.014285714285714285
37.16712328767123,demographic_sir_R0_comparison,0.5298653161487149,9.205517095591038e-201,0.4701346838512886,2.0,104.02857142857142,52.0,0.014285714285714285
37.18630136986302,demographic_sir_R0_comparison,0.5299941025289123,9.771938057453762e-201,0.47000589747109106,2.0,104.02857142857142,52.0,0.014285714285714285
37.205479452054796,demographic_sir_R0_comparison,0.530122853630003,1.0375876484989324e-200,0.4698771463700003,2.0,104.02857142857142,52.0,0.014285714285714285
37.224657534246575,demographic_sir_R0_comparison,0.530251569461651,1.1019970244040448e-200,0.46974843053835225,2.0,104.02857142857142,52.0,0.014285714285714285
37.24383561643835,demographic_sir_R0_comparison,0.530380250033518,1.170705235716379e-200,0.46961974996648526,2.0,104.02857142857142,52.0,0.014285714285714285
37.26301369863014,demographic_sir_R0_comparison,0.5305088953552628,1.2440166101252997e-200,0.46949110464474036,2.0,104.02857142857142,52.0,0.014285714285714285
37.28219178082192,demographic_sir_R0_comparison,0.5306375054365416,1.3222581320704106e-200,0.4693624945634614,2.0,104.02857142857142,52.0,0.014285714285714285
37.3013698630137,demographic_sir_R0_comparison,0.530766080287008,1.4057812057599602e-200,0.46923391971299494,2.0,104.02857142857142,52.0,0.014285714285714285
37.32054794520548,demographic_sir_R0_comparison,0.5308946199163133,1.4949635609134347e-200,0.4691053800836898,2.0,104.02857142857142,52.0,0.014285714285714285
37.33972602739726,demographic_sir_R0_comparison,0.5310231243341053,1.5902113132048827e-200,0.4689768756658977,2.0,104.02857142857142,52.0,0.014285714285714285
37.35890410958904,demographic_sir_R0_comparison,0.53115159355003,1.6919611924222476e-200,0.4688484064499732,2.0,104.02857142857142,52.0,0.014285714285714285
37.37808219178082,demographic_sir_R0_comparison,0.5312800275737305,1.8006829524884063e-200,0.46871997242627306,2.0,104.02857142857142,52.0,0.014285714285714285
37.397260273972606,demographic_sir_R0_comparison,0.5314084264148468,1.9168819787235644e-200,0.46859157358515674,2.0,104.02857142857142,52.0,0.014285714285714285
37.416438356164385,demographic_sir_R0_comparison,0.5315367900830168,2.041102109071215e-200,0.4684632099169868,2.0,104.02857142857142,52.0,0.014285714285714285
37.43561643835616,demographic_sir_R0_comparison,0.5316651185878756,2.1739286874754556e-200,0.4683348814121279,2.0,104.02857142857142,52.0,0.014285714285714285
37.45479452054794,demographic_sir_R0_comparison,0.5317934119390556,2.315991869192538e-200,0.4682065880609477,2.0,104.02857142857142,52.0,0.014285714285714285
37.47397260273973,demographic_sir_R0_comparison,0.5319216701461869,2.4679701995621284e-200,0.46807832985381637,2.0,104.02857142857142,52.0,0.014285714285714285
37.49315068493151,demographic_sir_R0_comparison,0.5320498932188963,2.6305944896613385e-200,0.46795010678110677,2.0,104.02857142857142,52.0,0.014285714285714285
37.512328767123286,demographic_sir_R0_comparison,0.5321780811668089,2.8046520143375116e-200,0.46782191883319424,2.0,104.02857142857142,52.0,0.014285714285714285
37.53150684931507,demographic_sir_R0_comparison,0.532306233999546,2.990991060373929e-200,0.467693766000457,2.0,104.02857142857142,52.0,0.014285714285714285
37.55068493150685,demographic_sir_R0_comparison,0.5324343517267274,3.190525855010505e-200,0.46756564827327557,2.0,104.02857142857142,52.0,0.014285714285714285
37.56986301369863,demographic_sir_R0_comparison,0.5325624343579695,3.4042419077340314e-200,0.46743756564203365,2.0,104.02857142857142,52.0,0.014285714285714285
37.58904109589041,demographic_sir_R0_comparison,0.5326904819028863,3.633201801189569e-200,0.4673095180971169,2.0,104.02857142857142,52.0,0.014285714285714285
