experiment,replicate,N,I0,R0_basic,S0,R_init,alpha,phase,phase_label,t_max,outbreak_threshold,outbreak_threshold_count,extinct,extinction_time,early_fadeout,major_outbreak,establishment_time,t_final,final_S,final_I,final_R,peak_I,peak_i,t_peak,n_events
seasonal_near_threshold_alpha,63,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04725010046959758,0.04725010046959758,1402,50,8548,50,0.005,0.04725010046959758,166
seasonal_near_threshold_alpha,64,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,True,0.07853609397513643,True,False,,0.07853609397513643,1491,0,8509,9,0.0009,0.03574653995065599,53
seasonal_near_threshold_alpha,65,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.1355042055641282,0.1355042055641282,1318,50,8632,50,0.005,0.1355042055641282,373
seasonal_near_threshold_alpha,66,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06684151220951591,0.06684151220951591,1385,50,8565,50,0.005,0.06684151220951591,212
seasonal_near_threshold_alpha,67,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.13186861138225026,0.13186861138225026,1392,50,8558,50,0.005,0.13186861138225026,240
seasonal_near_threshold_alpha,68,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,True,0.043234850936305275,True,False,,0.043234850936305275,1501,0,8499,6,0.0006,0.003385116485326347,18
seasonal_near_threshold_alpha,69,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08463351574254162,0.08463351574254162,1371,50,8579,50,0.005,0.08463351574254162,246
seasonal_near_threshold_alpha,70,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12423908234464782,0.12423908234464782,1353,50,8597,50,0.005,0.12423908234464782,315
seasonal_near_threshold_alpha,71,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.14115411276359902,0.14115411276359902,1289,50,8661,50,0.005,0.14115411276359902,434
seasonal_near_threshold_alpha,72,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.15517651763420903,0.15517651763420903,1386,50,8564,50,0.005,0.15517651763420903,246
seasonal_near_threshold_alpha,73,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05196714186691462,0.05196714186691462,1407,50,8543,50,0.005,0.05196714186691462,156
seasonal_near_threshold_alpha,74,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,True,0.07001630341911268,True,False,,0.07001630341911268,1493,0,8507,7,0.0007,0.03132364906344624,37
seasonal_near_threshold_alpha,75,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.09099895790312569,0.09099895790312569,1359,50,8591,50,0.005,0.09099895790312569,264
seasonal_near_threshold_alpha,76,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12413105181960155,0.12413105181960155,1275,50,8675,50,0.005,0.12413105181960155,465
seasonal_near_threshold_alpha,77,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.079369071296301,0.079369071296301,1384,50,8566,50,0.005,0.079369071296301,205
seasonal_near_threshold_alpha,78,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.09357640240735542,0.09357640240735542,1408,50,8542,50,0.005,0.09357640240735542,181
seasonal_near_threshold_alpha,79,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.10194096113281137,0.10194096113281137,1380,50,8570,50,0.005,0.10194096113281137,249
seasonal_near_threshold_alpha,80,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12061715178169277,0.12061715178169277,1362,50,8588,50,0.005,0.12061715178169277,264
seasonal_near_threshold_alpha,81,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12013242119828603,0.12013242119828603,1313,50,8637,50,0.005,0.12013242119828603,374
seasonal_near_threshold_alpha,82,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.11083394351788568,0.11083394351788568,1358,50,8592,50,0.005,0.11083394351788568,281
seasonal_near_threshold_alpha,83,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0700449800489648,0.0700449800489648,1376,50,8574,50,0.005,0.0700449800489648,230
seasonal_near_threshold_alpha,84,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.053460298488685894,0.053460298488685894,1378,50,8572,50,0.005,0.053460298488685894,208
seasonal_near_threshold_alpha,85,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.09734874150157474,0.09734874150157474,1379,50,8571,50,0.005,0.09734874150157474,224
seasonal_near_threshold_alpha,86,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12573247826822637,0.12573247826822637,1382,50,8568,50,0.005,0.12573247826822637,245
seasonal_near_threshold_alpha,87,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08823601727523395,0.08823601727523395,1384,50,8566,50,0.005,0.08823601727523395,220
seasonal_near_threshold_alpha,88,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08340107373743604,0.08340107373743604,1396,50,8554,50,0.005,0.08340107373743604,199
seasonal_near_threshold_alpha,89,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0784239788666508,0.0784239788666508,1369,50,8581,50,0.005,0.0784239788666508,241
seasonal_near_threshold_alpha,90,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.1598535935320543,0.1598535935320543,1374,50,8576,50,0.005,0.1598535935320543,234
seasonal_near_threshold_alpha,91,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,True,0.020366509660711626,True,False,,0.020366509660711626,1493,0,8507,8,0.0008,0.0071929087805935165,19
seasonal_near_threshold_alpha,92,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.120396166281069,0.120396166281069,1392,50,8558,50,0.005,0.120396166281069,207
seasonal_near_threshold_alpha,93,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07244572094012008,0.07244572094012008,1406,50,8544,50,0.005,0.07244572094012008,188
seasonal_near_threshold_alpha,94,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.11588358518917656,0.11588358518917656,1399,50,8551,50,0.005,0.11588358518917656,217
seasonal_near_threshold_alpha,95,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0734347021205157,0.0734347021205157,1395,50,8555,50,0.005,0.0734347021205157,198
seasonal_near_threshold_alpha,96,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0575864296222903,0.0575864296222903,1412,50,8538,50,0.005,0.0575864296222903,158
seasonal_near_threshold_alpha,97,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05784586218612141,0.05784586218612141,1421,50,8529,50,0.005,0.05784586218612141,131
seasonal_near_threshold_alpha,98,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07021476711547647,0.07021476711547647,1380,50,8570,50,0.005,0.07021476711547647,219
seasonal_near_threshold_alpha,99,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05959923673199267,0.05959923673199267,1419,50,8531,50,0.005,0.05959923673199267,162
seasonal_near_threshold_alpha,100,10000,5,8.0,1500,8495,0.3,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08683829691977388,0.08683829691977388,1412,50,8538,50,0.005,0.08683829691977388,167
seasonal_near_threshold_alpha,1,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06689036247328957,0.06689036247328957,1405,50,8545,50,0.005,0.06689036247328957,163
seasonal_near_threshold_alpha,2,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08090350105801387,0.08090350105801387,1380,50,8570,50,0.005,0.08090350105801387,222
seasonal_near_threshold_alpha,3,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.12545734344856635,0.12545734344856635,1382,50,8568,50,0.005,0.12545734344856635,227
seasonal_near_threshold_alpha,4,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05765153023063972,0.05765153023063972,1416,50,8534,50,0.005,0.05765153023063972,129
seasonal_near_threshold_alpha,5,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04668478800164938,0.04668478800164938,1407,50,8543,50,0.005,0.04668478800164938,159
seasonal_near_threshold_alpha,6,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.10510315277869658,0.10510315277869658,1404,50,8546,50,0.005,0.10510315277869658,195
seasonal_near_threshold_alpha,7,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03230620541183625,0.03230620541183625,1430,50,8520,50,0.005,0.03230620541183625,101
seasonal_near_threshold_alpha,8,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08098826732502942,0.08098826732502942,1389,50,8561,50,0.005,0.08098826732502942,213
seasonal_near_threshold_alpha,9,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.047699379283114775,0.047699379283114775,1430,50,8520,50,0.005,0.047699379283114775,107
seasonal_near_threshold_alpha,10,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,True,0.05084909262824462,True,False,,0.05084909262824462,1499,0,8501,6,0.0006,0.00021593995572684145,25
seasonal_near_threshold_alpha,11,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06778647278287978,0.06778647278287978,1408,50,8542,50,0.005,0.06778647278287978,163
seasonal_near_threshold_alpha,12,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08791126970454058,0.08791126970454058,1417,50,8533,50,0.005,0.08791126970454058,160
seasonal_near_threshold_alpha,13,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04725499232507035,0.04725499232507035,1432,50,8518,50,0.005,0.04725499232507035,108
seasonal_near_threshold_alpha,14,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.1183613716523032,0.1183613716523032,1408,50,8542,50,0.005,0.1183613716523032,178
seasonal_near_threshold_alpha,15,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04169916613794299,0.04169916613794299,1408,50,8542,50,0.005,0.04169916613794299,160
seasonal_near_threshold_alpha,16,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.048917890632362744,0.048917890632362744,1417,50,8533,50,0.005,0.048917890632362744,136
seasonal_near_threshold_alpha,17,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04347142527413319,0.04347142527413319,1435,50,8515,50,0.005,0.04347142527413319,100
seasonal_near_threshold_alpha,18,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03252282977874782,0.03252282977874782,1411,50,8539,50,0.005,0.03252282977874782,139
seasonal_near_threshold_alpha,19,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.052086743818578016,0.052086743818578016,1404,50,8546,50,0.005,0.052086743818578016,162
seasonal_near_threshold_alpha,20,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0669700945046053,0.0669700945046053,1417,50,8533,50,0.005,0.0669700945046053,130
seasonal_near_threshold_alpha,21,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04064977357107217,0.04064977357107217,1408,50,8542,50,0.005,0.04064977357107217,163
seasonal_near_threshold_alpha,22,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06768388888425848,0.06768388888425848,1383,50,8567,50,0.005,0.06768388888425848,225
seasonal_near_threshold_alpha,23,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05512719975632707,0.05512719975632707,1411,50,8539,50,0.005,0.05512719975632707,151
seasonal_near_threshold_alpha,24,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.037742631825024055,0.037742631825024055,1426,50,8524,50,0.005,0.037742631825024055,118
seasonal_near_threshold_alpha,25,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.053327560344547505,0.053327560344547505,1405,50,8545,50,0.005,0.053327560344547505,160
seasonal_near_threshold_alpha,26,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07507305107786696,0.07507305107786696,1428,50,8522,50,0.005,0.07507305107786696,141
seasonal_near_threshold_alpha,27,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04701809302601896,0.04701809302601896,1414,50,8536,50,0.005,0.04701809302601896,148
seasonal_near_threshold_alpha,28,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0633377602245543,0.0633377602245543,1415,50,8535,50,0.005,0.0633377602245543,152
seasonal_near_threshold_alpha,29,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.040876362904276875,0.040876362904276875,1420,50,8530,50,0.005,0.040876362904276875,136
seasonal_near_threshold_alpha,30,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03759719955309477,0.03759719955309477,1408,50,8542,50,0.005,0.03759719955309477,145
seasonal_near_threshold_alpha,31,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0649518689873057,0.0649518689873057,1380,50,8570,50,0.005,0.0649518689873057,207
seasonal_near_threshold_alpha,32,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.044552313951371394,0.044552313951371394,1427,50,8523,50,0.005,0.044552313951371394,113
seasonal_near_threshold_alpha,33,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07316383685433966,0.07316383685433966,1399,50,8551,50,0.005,0.07316383685433966,184
seasonal_near_threshold_alpha,34,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.08587064072101501,0.08587064072101501,1382,50,8568,50,0.005,0.08587064072101501,218
seasonal_near_threshold_alpha,35,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,True,0.042633870657805314,True,False,,0.042633870657805314,1501,0,8499,5,0.0005,0.0,15
seasonal_near_threshold_alpha,36,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0494611219062627,0.0494611219062627,1419,50,8531,50,0.005,0.0494611219062627,138
seasonal_near_threshold_alpha,37,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04108399877019191,0.04108399877019191,1418,50,8532,50,0.005,0.04108399877019191,137
seasonal_near_threshold_alpha,38,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06654911261616053,0.06654911261616053,1410,50,8540,50,0.005,0.06654911261616053,150
seasonal_near_threshold_alpha,39,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04787910098214832,0.04787910098214832,1410,50,8540,50,0.005,0.04787910098214832,141
seasonal_near_threshold_alpha,40,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07507725909581364,0.07507725909581364,1390,50,8560,50,0.005,0.07507725909581364,217
seasonal_near_threshold_alpha,41,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.059135108861088095,0.059135108861088095,1383,50,8567,50,0.005,0.059135108861088095,213
seasonal_near_threshold_alpha,42,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.059349840062326235,0.059349840062326235,1414,50,8536,50,0.005,0.059349840062326235,166
seasonal_near_threshold_alpha,43,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.035204986670330535,0.035204986670330535,1411,50,8539,50,0.005,0.035204986670330535,145
seasonal_near_threshold_alpha,44,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.02854585562674955,0.02854585562674955,1428,50,8522,50,0.005,0.02854585562674955,102
seasonal_near_threshold_alpha,45,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.029344762102706205,0.029344762102706205,1428,50,8522,50,0.005,0.029344762102706205,114
seasonal_near_threshold_alpha,46,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.07501952002293448,0.07501952002293448,1367,50,8583,50,0.005,0.07501952002293448,251
seasonal_near_threshold_alpha,47,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04008888910727554,0.04008888910727554,1423,50,8527,50,0.005,0.04008888910727554,127
seasonal_near_threshold_alpha,48,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05800435515613548,0.05800435515613548,1361,50,8589,50,0.005,0.05800435515613548,248
seasonal_near_threshold_alpha,49,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05867135789419634,0.05867135789419634,1415,50,8535,50,0.005,0.05867135789419634,152
seasonal_near_threshold_alpha,50,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05632010951057323,0.05632010951057323,1408,50,8542,50,0.005,0.05632010951057323,157
seasonal_near_threshold_alpha,51,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04740748884787948,0.04740748884787948,1421,50,8529,50,0.005,0.04740748884787948,119
seasonal_near_threshold_alpha,52,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03688142749847216,0.03688142749847216,1416,50,8534,50,0.005,0.03688142749847216,135
seasonal_near_threshold_alpha,53,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03466120097866207,0.03466120097866207,1414,50,8536,50,0.005,0.03466120097866207,151
seasonal_near_threshold_alpha,54,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.043686738273227596,0.043686738273227596,1414,50,8536,50,0.005,0.043686738273227596,148
seasonal_near_threshold_alpha,55,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.059110238157227414,0.059110238157227414,1411,50,8539,50,0.005,0.059110238157227414,160
seasonal_near_threshold_alpha,56,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04428541436392634,0.04428541436392634,1411,50,8539,50,0.005,0.04428541436392634,145
seasonal_near_threshold_alpha,57,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.056496394489036275,0.056496394489036275,1420,50,8530,50,0.005,0.056496394489036275,124
seasonal_near_threshold_alpha,58,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.042115070523536496,0.042115070523536496,1425,50,8525,50,0.005,0.042115070523536496,114
seasonal_near_threshold_alpha,59,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03124409037684159,0.03124409037684159,1449,50,8501,50,0.005,0.03124409037684159,72
seasonal_near_threshold_alpha,60,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03073291412271722,0.03073291412271722,1424,50,8526,50,0.005,0.03073291412271722,119
seasonal_near_threshold_alpha,61,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,True,0.025079236912736128,True,False,,0.025079236912736128,1498,0,8502,5,0.0005,0.0,12
seasonal_near_threshold_alpha,62,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.17858263310514527,0.17858263310514527,1343,50,8607,50,0.005,0.17858263310514527,320
seasonal_near_threshold_alpha,63,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06434348494194467,0.06434348494194467,1412,50,8538,50,0.005,0.06434348494194467,158
seasonal_near_threshold_alpha,64,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03496666589721653,0.03496666589721653,1413,50,8537,50,0.005,0.03496666589721653,144
seasonal_near_threshold_alpha,65,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06554524717425603,0.06554524717425603,1425,50,8525,50,0.005,0.06554524717425603,114
seasonal_near_threshold_alpha,66,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04507554624159833,0.04507554624159833,1431,50,8519,50,0.005,0.04507554624159833,105
seasonal_near_threshold_alpha,67,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.042309894486660116,0.042309894486660116,1417,50,8533,50,0.005,0.042309894486660116,127
seasonal_near_threshold_alpha,68,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.048134464570426985,0.048134464570426985,1431,50,8519,50,0.005,0.048134464570426985,111
seasonal_near_threshold_alpha,69,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04140594899614537,0.04140594899614537,1420,50,8530,50,0.005,0.04140594899614537,124
seasonal_near_threshold_alpha,70,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05399761585999256,0.05399761585999256,1419,50,8531,50,0.005,0.05399761585999256,126
seasonal_near_threshold_alpha,71,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05942899389498202,0.05942899389498202,1424,50,8526,50,0.005,0.05942899389498202,128
seasonal_near_threshold_alpha,72,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.054690774711080685,0.054690774711080685,1406,50,8544,50,0.005,0.054690774711080685,161
seasonal_near_threshold_alpha,73,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,True,0.04246627783363572,True,False,,0.04246627783363572,1495,0,8505,8,0.0008,0.006486606658792843,30
seasonal_near_threshold_alpha,74,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0541908800793451,0.0541908800793451,1405,50,8545,50,0.005,0.0541908800793451,151
seasonal_near_threshold_alpha,75,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06411669104353142,0.06411669104353142,1384,50,8566,50,0.005,0.06411669104353142,202
seasonal_near_threshold_alpha,76,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.0494010051710899,0.0494010051710899,1418,50,8532,50,0.005,0.0494010051710899,137
seasonal_near_threshold_alpha,77,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03931534034349371,0.03931534034349371,1418,50,8532,50,0.005,0.03931534034349371,131
seasonal_near_threshold_alpha,78,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,True,0.04942441698053631,True,False,,0.04942441698053631,1502,0,8498,6,0.0006,0.0003039240957005955,13
seasonal_near_threshold_alpha,79,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04219247206705645,0.04219247206705645,1404,50,8546,50,0.005,0.04219247206705645,162
seasonal_near_threshold_alpha,80,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04280778264501744,0.04280778264501744,1387,50,8563,50,0.005,0.04280778264501744,193
seasonal_near_threshold_alpha,81,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.16712105264773744,0.16712105264773744,1398,50,8552,50,0.005,0.16712105264773744,219
seasonal_near_threshold_alpha,82,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.055471055383268054,0.055471055383268054,1417,50,8533,50,0.005,0.055471055383268054,151
seasonal_near_threshold_alpha,83,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06519108303395782,0.06519108303395782,1406,50,8544,50,0.005,0.06519108303395782,182
seasonal_near_threshold_alpha,84,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04259089759056992,0.04259089759056992,1425,50,8525,50,0.005,0.04259089759056992,117
seasonal_near_threshold_alpha,85,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04131720573276112,0.04131720573276112,1399,50,8551,50,0.005,0.04131720573276112,184
seasonal_near_threshold_alpha,86,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.043593342106496465,0.043593342106496465,1414,50,8536,50,0.005,0.043593342106496465,139
seasonal_near_threshold_alpha,87,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.025940205801395746,0.025940205801395746,1444,50,8506,50,0.005,0.025940205801395746,85
seasonal_near_threshold_alpha,88,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.04982035850949839,0.04982035850949839,1437,50,8513,50,0.005,0.04982035850949839,117
seasonal_near_threshold_alpha,89,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.042762119697837234,0.042762119697837234,1421,50,8529,50,0.005,0.042762119697837234,125
seasonal_near_threshold_alpha,90,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03120917956015276,0.03120917956015276,1426,50,8524,50,0.005,0.03120917956015276,115
seasonal_near_threshold_alpha,91,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.03688691060000154,0.03688691060000154,1418,50,8532,50,0.005,0.03688691060000154,122
seasonal_near_threshold_alpha,92,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.05419936424359714,0.05419936424359714,1424,50,8526,50,0.005,0.05419936424359714,128
seasonal_near_threshold_alpha,93,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.06594964611978506,0.06594964611978506,1410,50,8540,50,0.005,0.06594964611978506,156
seasonal_near_threshold_alpha,94,10000,5,8.0,1500,8495,0.6,0.0,phase 0,2.0,0.005,50,False,,False,True,0.047933982102852754,0.047933982102852754,1413,50,8537,50,0.005,0.047933982102852754,150
