alpha,sample_index,t_sample,i_sample
0.14666666666666667,4,64.0,0.0060826358768846156
0.14666666666666667,5,65.0,4.7917160318168104e-11
0.14666666666666667,6,66.0,1.998396565318382e-15
0.14666666666666667,7,67.0,2.942943532032237e-15
0.14666666666666667,8,68.0,1.31911722815769e-10
0.14666666666666667,9,69.0,0.008242432361794609
0.14666666666666667,10,70.0,2.369665752811916e-12
0.14666666666666667,11,71.0,1.510727646526655e-17
0.14666666666666667,12,72.0,3.49272799947727e-18
0.14666666666666667,13,73.0,2.5231929057918534e-14
0.14666666666666667,14,74.0,4.91638440787708e-06
0.14666666666666667,15,75.0,2.2879068449084825e-07
0.14666666666666667,16,76.0,1.050135584749272e-09
0.14666666666666667,17,77.0,1.591737544247686e-07
0.14666666666666667,18,78.0,0.002892468158255398
0.14666666666666667,19,79.0,1.5670920507597767e-10
0.14666666666666667,20,80.0,2.283472145836442e-13
0.14666666666666667,21,81.0,1.1171616100036337e-11
0.14666666666666667,22,82.0,1.5806154994355716e-05
0.14666666666666667,23,83.0,9.043469528160567e-07
0.14666666666666667,24,84.0,5.0812903310893615e-08
0.14666666666666667,25,85.0,8.891867979789318e-05
0.14666666666666667,26,86.0,2.974747382829422e-06
0.14666666666666667,27,87.0,2.8877684054157184e-06
0.14666666666666667,28,88.0,0.003640153325853664
0.14666666666666667,29,89.0,1.974054475032843e-09
0.14666666666666667,30,90.0,1.3288591304113986e-11
0.14666666666666667,31,91.0,2.9389304094518393e-09
0.14666666666666667,32,92.0,0.0065132130249758785
0.14666666666666667,33,93.0,4.272628536905739e-11
0.14666666666666667,34,94.0,1.8506180475657346e-15
0.14666666666666667,35,95.0,2.8288833726652905e-15
0.14666666666666667,36,96.0,1.3154814987669335e-10
0.14666666666666667,37,97.0,0.00818082639354463
0.14666666666666667,38,98.0,2.326581734014546e-12
0.14666666666666667,39,99.0,1.4842047876903343e-17
0.14666666666666667,40,100.0,3.433562248033272e-18
0.14666666666666667,41,101.0,2.4819855994382395e-14
0.14666666666666667,42,102.0,4.839067617711145e-06
0.14666666666666667,43,103.0,2.3520752060021406e-07
0.14666666666666667,44,104.0,1.1079830882927549e-09
0.14666666666666667,45,105.0,1.722931892221413e-07
0.14666666666666667,46,106.0,0.0027878218561594756
0.14666666666666667,47,107.0,1.7477142165839603e-10
0.14666666666666667,48,108.0,2.962914510125723e-13
0.14666666666666667,49,109.0,1.6828845140824582e-11
0.14666666666666667,50,110.0,2.7555178663646987e-05
0.14666666666666667,51,111.0,2.772034696187528e-07
0.14666666666666667,52,112.0,4.7448052312802025e-09
0.14666666666666667,53,113.0,2.6298096856720237e-06
0.14666666666666667,54,114.0,0.0014091484038864044
0.14666666666666667,55,115.0,1.201984594917178e-07
0.14666666666666667,56,116.0,1.4863495322515207e-07
0.14666666666666667,57,117.0,0.0030718987375617356
0.14666666666666667,58,118.0,1.1192657083629274e-09
0.14666666666666667,59,119.0,9.854897463902793e-13
0.14666666666666667,60,120.0,2.934222758130436e-11
0.16,1,61.0,1.8891024886031407e-09
0.16,2,62.0,0.0017230412775468761
0.16,3,63.0,3.855538776556633e-12
0.16,4,64.0,3.1050213203090527e-16
0.16,5,65.0,8.747824898250341e-16
0.16,6,66.0,7.432595860597173e-11
0.16,7,67.0,0.008917300729041247
0.16,8,68.0,9.538340052047944e-13
0.16,9,69.0,2.2980904332636525e-18
0.16,10,70.0,2.035800280672704e-19
0.16,11,71.0,5.712413088134873e-16
0.16,12,72.0,4.383076101099737e-08
0.16,13,73.0,0.0003916830528347664
0.16,14,74.0,2.449395978219194e-06
0.16,15,75.0,0.00023435252322331315
0.16,16,76.0,1.456983494442111e-06
0.16,17,77.0,1.5463825256239392e-06
0.16,18,78.0,0.004353713630170082
0.16,19,79.0,5.509285756954097e-10
0.16,20,80.0,7.759048231344572e-13
0.16,21,81.0,3.6707117491923436e-11
0.16,22,82.0,5.009469447535823e-05
0.16,23,83.0,6.686670703651398e-08
0.16,24,84.0,3.2497364595412737e-10
0.16,25,85.0,5.212461687022693e-08
0.16,26,86.0,0.004723798625452246
0.16,27,87.0,2.7444897425596346e-11
0.16,28,88.0,3.833557780749245e-15
0.16,29,89.0,1.858686333450582e-14
0.16,30,90.0,2.6969369440797536e-09
0.16,31,91.0,0.0014416872443100202
0.16,32,92.0,6.129256865609422e-12
0.16,33,93.0,9.396650916151898e-16
0.16,34,94.0,4.993771507253712e-15
0.16,35,95.0,7.931944334558298e-10
0.16,36,96.0,0.0024375342349827367
0.16,37,97.0,1.7434436074280901e-12
0.16,38,98.0,4.4332836625229404e-17
0.16,39,99.0,4.0086723881734465e-17
0.16,40,100.0,1.1109163966355208e-12
0.16,41,101.0,0.0007770949305286063
0.16,42,102.0,3.8593614388173e-11
0.16,43,103.0,1.514574789956646e-16
0.16,44,104.0,2.1703731182250737e-17
0.16,45,105.0,9.784344064513845e-14
0.16,46,106.0,1.1971368754012607e-05
0.16,47,107.0,4.659862669826965e-08
0.16,48,108.0,5.875927329174425e-11
0.16,49,109.0,2.492722973460132e-09
0.16,50,110.0,0.0023886447984484906
0.16,51,111.0,1.7090280996903316e-10
0.16,52,112.0,1.0557132229695937e-14
0.16,53,113.0,2.289983971617531e-14
0.16,54,114.0,1.503607248884103e-09
0.16,55,115.0,0.0025624454096910315
0.16,56,116.0,2.6011387866909403e-12
0.16,57,117.0,9.177349207290125e-17
0.16,58,118.0,1.146069423373463e-16
0.16,59,119.0,4.366379282249704e-12
0.16,60,120.0,0.0034647368473914707
0.17333333333333334,1,61.0,3.392390795175194e-10
0.17333333333333334,2,62.0,9.803922370095699e-08
0.17333333333333334,3,63.0,0.003323699620619783
0.17333333333333334,4,64.0,2.4002630064134584e-11
0.17333333333333334,5,65.0,4.9165199441779774e-15
0.17333333333333334,6,66.0,3.4766600078791894e-14
0.17333333333333334,7,67.0,7.31816425806353e-09
0.17333333333333334,8,68.0,0.0010017403722111116
0.17333333333333334,9,69.0,1.994099101602917e-11
0.17333333333333334,10,70.0,1.4141796558100511e-14
0.17333333333333334,11,71.0,3.4018685498143714e-13
0.17333333333333334,12,72.0,2.393949560453263e-07
0.17333333333333334,13,73.0,0.0010070899953657194
0.17333333333333334,14,74.0,2.3201882309899438e-07
0.17333333333333334,15,75.0,7.486646550767627e-07
0.17333333333333334,16,76.0,0.005002745936296608
0.17333333333333334,17,77.0,1.2730072147240348e-10
0.17333333333333334,18,78.0,4.585534645663543e-14
0.17333333333333334,19,79.0,5.656882044752897e-13
0.17333333333333334,20,80.0,2.0609310531937232e-07
0.17333333333333334,21,81.0,0.0011225311555750925
0.17333333333333334,22,82.0,7.980942832884896e-08
0.17333333333333334,23,83.0,9.989250139503115e-08
0.17333333333333334,24,84.0,0.002545592423904065
0.17333333333333334,25,85.0,4.288527644394345e-10
0.17333333333333334,26,86.0,1.0449402972155448e-13
0.17333333333333334,27,87.0,8.768207748321399e-13
0.17333333333333334,28,88.0,2.184754049432727e-07
0.17333333333333334,29,89.0,0.0011644493950134604
0.17333333333333334,30,90.0,5.9001000667709514e-08
0.17333333333333334,31,91.0,5.485543042946864e-08
0.17333333333333334,32,92.0,0.0012959818228651745
0.17333333333333334,33,93.0,1.3104850419258348e-09
0.17333333333333334,34,94.0,6.31090092746732e-13
0.17333333333333334,35,95.0,1.0365487724537773e-11
0.17333333333333334,36,96.0,5.005310929459245e-06
0.17333333333333334,37,97.0,1.5124288483783558e-05
0.17333333333333334,38,98.0,2.36909359422794e-05
0.17333333333333334,39,99.0,0.0015138663183617137
0.17333333333333334,40,100.0,6.176685456544215e-08
0.17333333333333334,41,101.0,9.677695588825613e-09
0.17333333333333334,42,102.0,4.723506558399264e-05
0.17333333333333334,43,103.0,2.8369127925161934e-06
0.17333333333333334,44,104.0,2.494516729469307e-06
0.17333333333333334,45,105.0,0.004290677521173316
0.17333333333333334,46,106.0,4.203382554870103e-10
0.17333333333333334,47,107.0,4.532424132857974e-13
0.17333333333333334,48,108.0,1.647919458132454e-11
0.17333333333333334,49,109.0,1.7399420930900945e-05
0.17333333333333334,50,110.0,4.7400550420517096e-07
0.17333333333333334,51,111.0,1.86448108288622e-08
0.17333333333333334,52,112.0,2.333585855121965e-05
0.17333333333333334,53,113.0,4.700342296899474e-05
0.17333333333333334,54,114.0,0.00026536105490069405
0.17333333333333334,55,115.0,4.747988002371921e-06
0.17333333333333334,56,116.0,4.054361827980285e-05
0.17333333333333334,57,117.0,0.00033395352068923663
0.17333333333333334,58,118.0,1.207128206818906e-05
0.17333333333333334,59,119.0,0.0004924583304410457
0.17333333333333334,60,120.0,2.854372350393638e-07
0.18666666666666668,1,61.0,1.3373839224005104e-13
0.18666666666666668,2,62.0,4.898529039073895e-19
0.18666666666666668,3,63.0,6.557958858484911e-20
0.18666666666666668,4,64.0,2.764676178693657e-16
0.18666666666666668,5,65.0,3.168743895876783e-08
0.18666666666666668,6,66.0,0.0007512035765122337
0.18666666666666668,7,67.0,4.0254784241351076e-07
0.18666666666666668,8,68.0,3.169471121221699e-06
0.18666666666666668,9,69.0,0.0036195027791397303
0.18666666666666668,10,70.0,4.0561923221690766e-10
0.18666666666666668,11,71.0,7.394689309141583e-13
0.18666666666666668,12,72.0,4.51190662330176e-11
0.18666666666666668,13,73.0,7.89763903528254e-05
0.18666666666666668,14,74.0,9.263955275652417e-09
0.18666666666666668,15,75.0,6.685172223299228e-12
0.18666666666666668,16,76.0,1.635963572148428e-10
0.18666666666666668,17,77.0,0.00011591931718701838
0.18666666666666668,18,78.0,7.838906489666317e-09
0.18666666666666668,19,79.0,5.9082426233416335e-12
0.18666666666666668,20,80.0,1.5091714296718165e-10
0.18666666666666668,21,81.0,0.00011159754928051045
0.18666666666666668,22,82.0,8.208326216657582e-09
0.18666666666666668,23,83.0,6.391266032537485e-12
0.18666666666666668,24,84.0,1.6857611353733722e-10
0.18666666666666668,25,85.0,0.0001284748795811839
0.18666666666666668,26,86.0,6.1697307270548306e-09
0.18666666666666668,27,87.0,3.686994510469082e-12
0.18666666666666668,28,88.0,7.491806955924879e-11
0.18666666666666668,29,89.0,4.446716642201544e-05
0.18666666666666668,30,90.0,6.145073156602647e-08
0.18666666666666668,31,91.0,3.492299593841873e-10
0.18666666666666668,32,92.0,6.535555735933316e-08
0.18666666666666668,33,93.0,0.004755951431299948
0.18666666666666668,34,94.0,7.82811844333052e-12
0.18666666666666668,35,95.0,3.3328274108414082e-16
0.18666666666666668,36,96.0,5.008996397284827e-16
0.18666666666666668,37,97.0,2.290679474461361e-11
0.18666666666666668,38,98.0,0.009910245250413372
0.18666666666666668,39,99.0,6.449279703331551e-13
0.18666666666666668,40,100.0,3.205503650089732e-19
0.18666666666666668,41,101.0,5.99071032199646e-21
0.18666666666666668,42,102.0,3.6254523432134e-18
0.18666666666666668,43,103.0,6.131572661993012e-11
0.18666666666666668,44,104.0,0.0014176806532614186
0.18666666666666668,45,105.0,1.3243946612771814e-13
0.18666666666666668,46,106.0,4.913068482531959e-19
0.18666666666666668,47,107.0,6.66044501849e-20
0.18666666666666668,48,108.0,2.8428175733556055e-16
0.18666666666666668,49,109.0,3.298267026094185e-08
0.18666666666666668,50,110.0,0.0007420901106147516
0.18666666666666668,51,111.0,4.442360626287886e-07
0.18666666666666668,52,112.0,3.8112289899247284e-06
0.18666666666666668,53,113.0,0.003475140012691629
0.18666666666666668,54,114.0,5.999191561826221e-10
0.18666666666666668,55,115.0,1.5749787111445796e-12
0.18666666666666668,56,116.0,1.376730063544881e-10
0.18666666666666668,57,117.0,0.00033654765794258136
0.18666666666666668,58,118.0,6.038317162180202e-10
0.18666666666666668,59,119.0,4.0167526832274014e-14
0.18666666666666668,60,120.0,9.372763963913567e-14
0.2,1,61.0,4.768246588357833e-10
0.2,2,62.0,1.846635584432812e-06
0.2,3,63.0,0.0020783919283300025
0.2,4,64.0,1.004696041945796e-08
0.2,5,65.0,4.489105685494804e-10
0.2,6,66.0,6.414146536704733e-07
0.2,7,67.0,0.0023744140212625512
0.2,8,68.0,3.52327459357335e-10
0.2,9,69.0,1.2468434015737702e-12
0.2,10,70.0,1.4629520327598124e-10
0.2,11,71.0,0.000473728342807816
0.2,12,72.0,1.8000595125197863e-10
0.2,13,73.0,3.9309336988633724e-15
0.2,14,74.0,3.059141878873286e-15
0.2,15,75.0,7.311955533437521e-11
0.2,16,76.0,0.010837612514053206
0.2,17,77.0,3.7513279322426425e-13
0.2,18,78.0,1.5214169477517307e-19
0.2,19,79.0,2.3268113957371702e-21
0.2,20,80.0,1.155609040967509e-18
0.2,21,81.0,1.6084362340785645e-11
0.2,22,82.0,0.0031610905642057243
0.2,23,83.0,2.987012673937938e-14
0.2,24,84.0,1.0979616781634982e-20
0.2,25,85.0,1.5240276785741173e-22
0.2,26,86.0,6.879115517208619e-20
0.2,27,87.0,8.713734598907857e-13
0.2,28,88.0,0.012086568745409977
0.2,29,89.0,2.3955826482876742e-14
0.2,30,90.0,1.2232277657289031e-21
0.2,31,91.0,2.4255950286910074e-24
0.2,32,92.0,1.6078677868496492e-22
0.2,33,93.0,3.073489349609418e-16
0.2,34,94.0,1.4635688385864551e-05
0.2,35,95.0,2.283308045410451e-10
0.2,36,96.0,7.798683378784342e-16
0.2,37,97.0,9.745451471761899e-17
0.2,38,98.0,3.838659634637742e-13
0.2,39,99.0,4.104654022972059e-05
0.2,40,100.0,1.4678766164458422e-09
0.2,41,101.0,8.226287577540546e-14
0.2,42,102.0,1.6210909793881863e-13
0.2,43,103.0,9.683159174105027e-09
0.2,44,104.0,0.0015389164097359073
0.2,45,105.0,3.003425787368016e-12
0.2,46,106.0,2.110384870834439e-16
0.2,47,107.0,5.197596413121596e-16
0.2,48,108.0,3.86791117888436e-11
0.2,49,109.0,0.011530499816082927
0.2,50,110.0,2.0665992924540232e-13
0.2,51,111.0,5.794807174466846e-20
0.2,52,112.0,6.159491068523494e-22
0.2,53,113.0,2.1371189544370208e-19
0.2,54,114.0,2.0886478817909254e-12
0.2,55,115.0,0.009592695631329322
0.2,56,116.0,2.404438220014775e-14
0.2,57,117.0,1.8207325798920166e-21
0.2,58,118.0,5.324344086438653e-24
0.2,59,119.0,5.176236858559737e-22
0.2,60,120.0,1.4432859276839657e-15
0.21333333333333335,1,61.0,1.9510417965513212e-12
0.21333333333333335,2,62.0,3.571583448397644e-07
0.21333333333333335,3,63.0,0.0021439894408062307
0.21333333333333335,4,64.0,4.329380268258787e-09
0.21333333333333335,5,65.0,1.1549886264764514e-10
0.21333333333333335,6,66.0,9.927091181447293e-08
0.21333333333333335,7,67.0,0.0029960855922795612
0.21333333333333335,8,68.0,4.182947590633976e-12
0.21333333333333335,9,69.0,1.830634711482026e-16
0.21333333333333335,10,70.0,2.8270512863764673e-16
0.21333333333333335,11,71.0,1.3279262782488387e-11
0.21333333333333335,12,72.0,0.008490380844005472
0.21333333333333335,13,73.0,2.8920109614525146e-13
0.21333333333333335,14,74.0,4.382322944386696e-20
0.21333333333333335,15,75.0,2.5393524662189664e-22
0.21333333333333335,16,76.0,4.8445891417081605e-20
0.21333333333333335,17,77.0,2.6255960068340145e-13
0.21333333333333335,18,78.0,0.012906157204010256
0.21333333333333335,19,79.0,3.8620911554677e-14
0.21333333333333335,20,80.0,9.439590324052497e-22
0.21333333333333335,21,81.0,9.053924853270338e-25
0.21333333333333335,22,82.0,2.9330249385219895e-23
0.21333333333333335,23,83.0,2.7679266958272395e-17
0.21333333333333335,24,84.0,6.576777422246201e-07
0.21333333333333335,25,85.0,7.227972370070205e-08
0.21333333333333335,26,86.0,7.696545832231912e-11
0.21333333333333335,27,87.0,2.7637323001783156e-09
0.21333333333333335,28,88.0,0.0023437155199948346
0.21333333333333335,29,89.0,1.9655269051606657e-11
0.21333333333333335,30,90.0,1.2094047527356615e-16
0.21333333333333335,31,91.0,2.6999908267063103e-17
0.21333333333333335,32,92.0,1.8844092912974321e-13
0.21333333333333335,33,93.0,3.54310054494653e-05
0.21333333333333335,34,94.0,8.33481016468254e-10
0.21333333333333335,35,95.0,2.4323985440005297e-14
0.21333333333333335,36,96.0,2.5193149144660848e-14
0.21333333333333335,37,97.0,7.981769792667473e-10
0.21333333333333335,38,98.0,0.005924370938954527
0.21333333333333335,39,99.0,1.5158552747536942e-13
0.21333333333333335,40,100.0,1.2228086501397417e-19
0.21333333333333335,41,101.0,3.683605235326727e-21
0.21333333333333335,42,102.0,3.569016664522056e-18
0.21333333333333335,43,103.0,9.599536165149602e-11
0.21333333333333335,44,104.0,0.00111142836150814
0.21333333333333335,45,105.0,7.226695603881809e-14
0.21333333333333335,46,106.0,1.9004380272362893e-19
0.21333333333333335,47,107.0,1.835278820574056e-20
0.21333333333333335,48,108.0,5.607057358044591e-17
0.21333333333333335,49,109.0,4.678634998907931e-09
0.21333333333333335,50,110.0,0.0007838376153103554
0.21333333333333335,51,111.0,8.820087214775167e-10
0.21333333333333335,52,112.0,3.0446214970709e-11
0.21333333333333335,53,113.0,3.3737341025322387e-08
0.21333333333333335,54,114.0,0.003944802501366704
0.21333333333333335,55,115.0,1.3642983367548387e-12
0.21333333333333335,56,116.0,1.466930587435525e-17
0.21333333333333335,57,117.0,5.677660189498747e-18
0.21333333333333335,58,118.0,6.816507802414402e-14
0.21333333333333335,59,119.0,2.1895450782392455e-05
0.21333333333333335,60,120.0,1.4345989634990103e-09
0.22666666666666668,1,61.0,4.056932200084961e-14
0.22666666666666668,2,62.0,3.1243365709831126e-09
0.22666666666666668,3,63.0,0.0023995308180202943
0.22666666666666668,4,64.0,1.9931420907008274e-13
0.22666666666666668,5,65.0,6.157037715281811e-19
0.22666666666666668,6,66.0,6.968639385005574e-20
0.22666666666666668,7,67.0,2.489608329145664e-16
0.22666666666666668,8,68.0,2.4238217507926e-08
0.22666666666666668,9,69.0,0.0016792139982710738
0.22666666666666668,10,70.0,5.7153082527800565e-09
0.22666666666666668,11,71.0,3.1501005295491657e-10
0.22666666666666668,12,72.0,5.535871323091755e-07
0.22666666666666668,13,73.0,0.0029098391536723453
0.22666666666666668,14,74.0,5.495082972365154e-11
0.22666666666666668,15,75.0,2.5742850899395206e-14
0.22666666666666668,16,76.0,4.1147954163480463e-13
0.22666666666666668,17,77.0,1.9352834528029608e-07
0.22666666666666668,18,78.0,0.002389744725119278
0.22666666666666668,19,79.0,1.1169299882050947e-09
0.22666666666666668,20,80.0,8.639679069885386e-12
0.22666666666666668,21,81.0,2.191310013782701e-09
0.22666666666666668,22,82.0,0.007235791860402093
0.22666666666666668,23,83.0,1.2573731495694827e-12
0.22666666666666668,24,84.0,1.116428983783348e-18
0.22666666666666668,25,85.0,3.6967562875256383e-20
0.22666666666666668,26,86.0,3.931776203430043e-17
0.22666666666666668,27,87.0,1.1593332977911244e-09
0.22666666666666668,28,88.0,0.0006500690570946502
0.22666666666666668,29,89.0,3.1732744712416e-12
0.22666666666666668,30,90.0,5.843833920308999e-16
0.22666666666666668,31,91.0,3.72090766541275e-15
0.22666666666666668,32,92.0,7.062875133929007e-10
0.22666666666666668,33,93.0,0.00328731653121521
0.22666666666666668,34,94.0,6.919502069503361e-14
0.22666666666666668,35,95.0,5.4092065670662706e-20
0.22666666666666668,36,96.0,1.5797907908299183e-21
0.22666666666666668,37,97.0,1.4846265435577063e-18
0.22666666666666668,38,98.0,3.874796416491801e-11
0.22666666666666668,39,99.0,0.0017739919728278182
0.22666666666666668,40,100.0,1.659794654973438e-14
0.22666666666666668,41,101.0,6.3548263148530534e-21
0.22666666666666668,42,102.0,9.182426587448547e-23
0.22666666666666668,43,103.0,4.312188759767898e-20
0.22666666666666668,44,104.0,5.67970369219133e-13
0.22666666666666668,45,105.0,0.014339503372696493
0.22666666666666668,46,106.0,9.489136810732724e-15
0.22666666666666668,47,107.0,1.4104739931123848e-22
0.22666666666666668,48,108.0,8.285526985498521e-26
0.22666666666666668,49,109.0,1.655352588499473e-24
0.22666666666666668,50,110.0,9.700590893903313e-19
0.22666666666666668,51,111.0,1.441030353877882e-08
0.22666666666666668,52,112.0,0.0003990430933487186
0.22666666666666668,53,113.0,2.617601208698746e-06
0.22666666666666668,54,114.0,0.00010217429969562696
0.22666666666666668,55,115.0,2.134572511954089e-06
0.22666666666666668,56,116.0,5.428484177417811e-06
0.22666666666666668,57,117.0,0.004261283577058859
0.22666666666666668,58,118.0,1.1157058001513351e-10
0.22666666666666668,59,119.0,2.740130089210419e-14
0.22666666666666668,60,120.0,2.31728781989291e-13
0.24000000000000002,1,61.0,4.914099969830994e-16
0.24000000000000002,2,62.0,1.3808652736273938e-08
0.24000000000000002,3,63.0,0.0014377756348935133
0.24000000000000002,4,64.0,3.0297876878063633e-10
0.24000000000000002,5,65.0,1.7584259881390137e-12
0.24000000000000002,6,66.0,3.360014357909097e-10
0.24000000000000002,7,67.0,0.0016281505513393829
0.24000000000000002,8,68.0,5.4064806675117324e-12
0.24000000000000002,9,69.0,5.939840408660388e-18
0.24000000000000002,10,70.0,2.4263069516242953e-19
0.24000000000000002,11,71.0,3.173960883295248e-16
0.24000000000000002,12,72.0,1.1477132223005114e-08
0.24000000000000002,13,73.0,0.0013582327464523368
0.24000000000000002,14,74.0,2.9243928872186504e-10
0.24000000000000002,15,75.0,1.7709589971643515e-12
0.24000000000000002,16,76.0,3.5287800090715555e-10
0.24000000000000002,17,77.0,0.0017643966533454048
0.24000000000000002,18,78.0,4.802366829915758e-12
0.24000000000000002,19,79.0,4.895460366608356e-18
0.24000000000000002,20,80.0,1.857393331021667e-19
0.24000000000000002,21,81.0,2.2591956560062036e-16
0.24000000000000002,22,82.0,7.603756864750729e-09
0.24000000000000002,23,83.0,0.0011054866590769442
0.24000000000000002,24,84.0,1.3625105197629554e-10
0.24000000000000002,25,85.0,5.22359937835163e-13
0.24000000000000002,26,86.0,6.632229218491681e-11
0.24000000000000002,27,87.0,0.00023679848173785645
0.24000000000000002,28,88.0,1.064551930632091e-10
0.24000000000000002,29,89.0,1.0114477972121201e-15
0.24000000000000002,30,90.0,3.465306586806297e-16
0.24000000000000002,31,91.0,3.689127438577309e-12
0.24000000000000002,32,92.0,0.0009986475191261525
0.24000000000000002,33,93.0,1.895724531061107e-12
0.24000000000000002,34,94.0,4.195617095375661e-19
0.24000000000000002,35,95.0,3.531807925743726e-21
0.24000000000000002,36,96.0,9.736730689531033e-19
0.24000000000000002,37,97.0,7.585740045474102e-12
0.24000000000000002,38,98.0,0.006825871921646156
0.24000000000000002,39,99.0,5.547905168509881e-15
0.24000000000000002,40,100.0,1.62285298227242e-22
0.24000000000000002,41,101.0,1.858128539633869e-25
0.24000000000000002,42,102.0,7.16764451783025e-24
0.24000000000000002,43,103.0,8.034545850855728e-18
0.24000000000000002,44,104.0,2.262107188653871e-07
0.24000000000000002,45,105.0,3.775404351560399e-07
0.24000000000000002,46,106.0,3.494182218020452e-09
0.24000000000000002,47,107.0,1.0563655851429044e-06
0.24000000000000002,48,108.0,0.0039254195251520515
0.24000000000000002,49,109.0,2.239650458814278e-11
0.24000000000000002,50,110.0,2.7833239700335575e-15
0.24000000000000002,51,111.0,1.2026265614018702e-14
0.24000000000000002,52,112.0,1.5576423186776035e-09
0.24000000000000002,53,113.0,0.0028157233890304715
0.24000000000000002,54,114.0,6.448582912036104e-14
0.24000000000000002,55,115.0,5.573725910446261e-20
0.24000000000000002,56,116.0,1.797278772624104e-21
0.24000000000000002,57,117.0,1.862202423873142e-18
0.24000000000000002,58,118.0,5.351194798619717e-11
0.24000000000000002,59,119.0,0.0015616022389604667
0.24000000000000002,60,120.0,1.2448411952508567e-14
0.25333333333333335,1,61.0,0.013046757535519482
0.25333333333333335,2,62.0,2.5809991832980032e-14
0.25333333333333335,3,63.0,7.995587822191654e-22
0.25333333333333335,4,64.0,9.687371720916723e-25
0.25333333333333335,5,65.0,3.951093213655302e-23
0.25333333333333335,6,66.0,4.6791737371282755e-17
0.25333333333333335,7,67.0,1.3906826512506205e-06
0.25333333333333335,8,68.0,3.793288448131675e-09
0.25333333333333335,9,69.0,2.143029488785557e-13
0.25333333333333335,10,70.0,4.2567604028312914e-13
0.25333333333333335,11,71.0,2.5626339334539073e-08
0.25333333333333335,12,72.0,0.00171070021585061
0.25333333333333335,13,73.0,8.84975162061097e-13
0.25333333333333335,14,74.0,1.6562504360813995e-17
0.25333333333333335,15,75.0,1.1070479604310133e-17
0.25333333333333335,16,76.0,2.277580120932335e-13
0.25333333333333335,17,77.0,0.00012380290850672713
0.25333333333333335,18,78.0,1.3556862457167002e-11
0.25333333333333335,19,79.0,8.163009562499928e-18
0.25333333333333335,20,80.0,1.8431328980563842e-19
0.25333333333333335,21,81.0,1.3440015297281408e-16
0.25333333333333335,22,82.0,2.7316129986181935e-09
0.25333333333333335,23,83.0,0.0008209770634812429
0.25333333333333335,24,84.0,3.393397688748427e-12
0.25333333333333335,25,85.0,5.178679528017929e-16
0.25333333333333335,26,86.0,2.7398170764449306e-15
0.25333333333333335,27,87.0,4.332580203260437e-10
0.25333333333333335,28,88.0,0.004968506989594842
0.25333333333333335,29,89.0,1.7684706345237467e-14
0.25333333333333335,30,90.0,2.2720878558575067e-21
0.25333333333333335,31,91.0,1.1188789896513743e-23
0.25333333333333335,32,92.0,1.81827108528031e-21
0.25333333333333335,33,93.0,8.413150571305986e-15
0.25333333333333335,34,94.0,0.0009233996462973149
0.25333333333333335,35,95.0,1.3231174757856865e-13
0.25333333333333335,36,96.0,1.4271901871707938e-21
0.25333333333333335,37,97.0,6.111630156163493e-25
0.25333333333333335,38,98.0,8.94117803695873e-24
0.25333333333333335,39,99.0,3.8537992707216506e-18
0.25333333333333335,40,100.0,4.2290391712341704e-08
0.25333333333333335,41,101.0,6.0972920708431254e-05
0.25333333333333335,42,102.0,5.124971671324064e-05
0.25333333333333335,43,103.0,0.00011848960431068392
0.25333333333333335,44,104.0,2.000778114040744e-05
0.25333333333333335,45,105.0,0.0006281657836179943
0.25333333333333335,46,106.0,9.460139298709844e-09
0.25333333333333335,47,107.0,7.140960881762442e-11
0.25333333333333335,48,108.0,1.768029910002177e-08
0.25333333333333335,49,109.0,0.008764387447910664
0.25333333333333335,50,110.0,2.2654874963228915e-13
0.25333333333333335,51,111.0,1.1862350831825157e-19
0.25333333333333335,52,112.0,2.333757909633433e-21
0.25333333333333335,53,113.0,1.48568292366486e-18
0.25333333333333335,54,114.0,2.6412490675351636e-11
0.25333333333333335,55,115.0,0.0027829034930242505
0.25333333333333335,56,116.0,4.180075773484455e-15
0.25333333333333335,57,117.0,2.573456626122075e-22
0.25333333333333335,58,118.0,6.13637599022392e-25
0.25333333333333335,59,119.0,4.878564993508764e-23
0.25333333333333335,60,120.0,1.115580925978855e-16
0.26666666666666666,1,61.0,0.009058642868187325
0.26666666666666666,2,62.0,1.457032049372533e-14
0.26666666666666666,3,63.0,6.841319913825202e-22
0.26666666666666666,4,64.0,1.2489411307512606e-24
0.26666666666666666,5,65.0,7.630874148562618e-23
0.26666666666666666,6,66.0,1.3460378593712e-16
0.26666666666666666,7,67.0,5.923991380002227e-06
0.26666666666666666,8,68.0,1.0799811501306377e-10
0.26666666666666666,9,69.0,1.6645697676408256e-16
0.26666666666666666,10,70.0,9.49321207339234e-18
0.26666666666666666,11,71.0,1.7256520111933846e-14
0.26666666666666666,12,72.0,8.630221613626196e-07
0.26666666666666666,13,73.0,2.5728164689485585e-06
0.26666666666666666,14,74.0,9.632610870393592e-07
0.26666666666666666,15,75.0,0.00409927077724474
0.26666666666666666,16,76.0,9.404989681732124e-12
0.26666666666666666,17,77.0,6.655762723639759e-17
0.26666666666666666,18,78.0,1.705585642709352e-17
0.26666666666666666,19,79.0,1.363709445202654e-13
0.26666666666666666,20,80.0,2.9332940107354773e-05
0.26666666666666666,21,81.0,1.5076328516599678e-10
0.26666666666666666,22,82.0,7.72972983444356e-16
