t,model,s,i,r,R0,beta0,gamma,mu
20.786301369863015,demographic_sir,0.05714932102792007,1.3788173604914997e-07,0.9428505410903464,15.0,780.2142857142857,52.0,0.014285714285714285
20.78904109589041,demographic_sir,0.05718620580616276,1.3511033352418797e-07,0.9428136590835062,15.0,780.2142857142857,52.0,0.014285714285714285
20.791780821917808,demographic_sir,0.05722308946485702,1.3240507454592502e-07,0.9427767781300709,15.0,780.2142857142857,52.0,0.014285714285714285
20.794520547945204,demographic_sir,0.05725997199649313,1.2976421211156662e-07,0.9427398982392973,15.0,780.2142857142857,52.0,0.014285714285714285
20.797260273972604,demographic_sir,0.057296853393757056,1.2718604922720277e-07,0.9427030194201962,15.0,780.2142857142857,52.0,0.014285714285714285
20.8,demographic_sir,0.05733373364952479,1.2466893737982201e-07,0.9426661416815403,15.0,780.2142857142857,52.0,0.014285714285714285
20.802739726027397,demographic_sir,0.0573706127568573,1.222112750586555e-07,0.9426292650318701,15.0,780.2142857142857,52.0,0.014285714285714285
20.805479452054794,demographic_sir,0.05740749070899515,1.1981150632424402e-07,0.9425923894795009,15.0,780.2142857142857,52.0,0.014285714285714285
20.808219178082194,demographic_sir,0.0574443674993536,1.1746811942356012e-07,0.9425555150325293,15.0,780.2142857142857,52.0,0.014285714285714285
20.81095890410959,demographic_sir,0.05748124312151753,1.151796454496656e-07,0.9425186416988394,15.0,780.2142857142857,52.0,0.014285714285714285
20.813698630136987,demographic_sir,0.05751811756923703,1.1294465704435342e-07,0.9424817694861083,15.0,780.2142857142857,52.0,0.014285714285714285
20.816438356164383,demographic_sir,0.05755499083642259,1.107617671423849e-07,0.9424448984018127,15.0,780.2142857142857,52.0,0.014285714285714285
20.81917808219178,demographic_sir,0.05759186291714073,1.0862962775587783e-07,0.9424080284532339,15.0,780.2142857142857,52.0,0.014285714285714285
20.82191780821918,demographic_sir,0.05762873380560973,1.065469287975117e-07,0.9423711596474639,15.0,780.2142857142857,52.0,0.014285714285714285
20.824657534246576,demographic_sir,0.057665603496195254,1.04512396941261e-07,0.9423342919914102,15.0,780.2142857142857,52.0,0.014285714285714285
20.827397260273973,demographic_sir,0.05770247198340656,1.0252479451935981e-07,0.9422974254918013,15.0,780.2142857142857,52.0,0.014285714285714285
20.83013698630137,demographic_sir,0.0577393392618924,1.0058291845433879e-07,0.9422605601551916,15.0,780.2142857142857,52.0,0.014285714285714285
20.83287671232877,demographic_sir,0.05777620532643723,9.86855992249219e-08,0.942223695987966,15.0,780.2142857142857,52.0,0.014285714285714285
20.835616438356166,demographic_sir,0.05781307017195736,9.683169986468399e-08,0.9421868329963452,15.0,780.2142857142857,52.0,0.014285714285714285
20.838356164383562,demographic_sir,0.057849933793497614,9.502011499234006e-08,0.9421499711863898,15.0,780.2142857142857,52.0,0.014285714285714285
20.84109589041096,demographic_sir,0.05788679618622765,9.324976987266329e-08,0.9421131105640048,15.0,780.2142857142857,52.0,0.014285714285714285
20.843835616438355,demographic_sir,0.057923657345438584,9.151961950697918e-08,0.9420762511349443,15.0,780.2142857142857,52.0,0.014285714285714285
20.846575342465755,demographic_sir,0.05796051726653978,8.982864775226836e-08,0.9420393929048149,15.0,780.2142857142857,52.0,0.014285714285714285
20.84931506849315,demographic_sir,0.057997375945055406,8.817586646794227e-08,0.9420025358790804,15.0,780.2142857142857,52.0,0.014285714285714285
20.852054794520548,demographic_sir,0.05803423337662166,8.656031468934525e-08,0.941965680063066,15.0,780.2142857142857,52.0,0.014285714285714285
20.854794520547944,demographic_sir,0.058071089556983535,8.4981057827145e-08,0.941928825461961,15.0,780.2142857142857,52.0,0.014285714285714285
20.857534246575344,demographic_sir,0.058107944481991976,8.343718689172474e-08,0.9418919720808234,15.0,780.2142857142857,52.0,0.014285714285714285
20.86027397260274,demographic_sir,0.058144798147600874,8.192781774177983e-08,0.9418551199245837,15.0,780.2142857142857,52.0,0.014285714285714285
20.863013698630137,demographic_sir,0.058181650549864544,8.045209035629293e-08,0.9418182689980474,15.0,780.2142857142857,52.0,0.014285714285714285
20.865753424657534,demographic_sir,0.058218501684934885,7.900916812916074e-08,0.9417814193058993,15.0,780.2142857142857,52.0,0.014285714285714285
20.86849315068493,demographic_sir,0.05825535154905881,7.75982371857019e-08,0.9417445708527064,15.0,780.2142857142857,52.0,0.014285714285714285
20.87123287671233,demographic_sir,0.058292200138575744,7.621850572034119e-08,0.9417077236429209,15.0,780.2142857142857,52.0,0.014285714285714285
20.873972602739727,demographic_sir,0.05832904744991499,7.486920335478789e-08,0.9416708776808841,15.0,780.2142857142857,52.0,0.014285714285714285
20.876712328767123,demographic_sir,0.058365893479593624,7.354958051601469e-08,0.9416340329708284,15.0,780.2142857142857,52.0,0.014285714285714285
20.87945205479452,demographic_sir,0.05840273822421397,7.225890783342836e-08,0.9415971895168807,15.0,780.2142857142857,52.0,0.014285714285714285
20.88219178082192,demographic_sir,0.058439581680461455,7.099647555458136e-08,0.9415603473230654,15.0,780.2142857142857,52.0,0.014285714285714285
20.884931506849316,demographic_sir,0.05847642384510222,6.976159297884354e-08,0.9415235063933072,15.0,780.2142857142857,52.0,0.014285714285714285
20.887671232876713,demographic_sir,0.05851326471498125,6.855358790842693e-08,0.9414866667314331,15.0,780.2142857142857,52.0,0.014285714285714285
20.89041095890411,demographic_sir,0.05855010428702017,6.737180611623504e-08,0.941449828341176,15.0,780.2142857142857,52.0,0.014285714285714285
20.893150684931506,demographic_sir,0.05858694255821524,6.621561082996991e-08,0.9414129912261763,15.0,780.2142857142857,52.0,0.014285714285714285
