t,model,s,i,r,R0,beta,gamma,beta0,mu
8.63013698630137,basic_sir,3.143105854347153e-07,2.4827870804502683e-195,0.9999996856894146,15.0,780.0,52.0,,
8.632876712328768,basic_sir,3.143105854347153e-07,2.1531173077442566e-195,0.9999996856894146,15.0,780.0,52.0,,
8.635616438356164,basic_sir,3.143105854347153e-07,1.867221791756526e-195,0.9999996856894146,15.0,780.0,52.0,,
8.638356164383561,basic_sir,3.143105854347153e-07,1.6192880931616077e-195,0.9999996856894146,15.0,780.0,52.0,,
8.64109589041096,basic_sir,3.143105854347153e-07,1.4042755607452859e-195,0.9999996856894146,15.0,780.0,52.0,,
8.643835616438356,basic_sir,3.143105854347153e-07,1.217812851730678e-195,0.9999996856894146,15.0,780.0,52.0,,
8.646575342465754,basic_sir,3.143105854347153e-07,1.0561090595731555e-195,0.9999996856894146,15.0,780.0,52.0,,
8.64931506849315,basic_sir,3.143105854347153e-07,9.158766423983047e-196,0.9999996856894146,15.0,780.0,52.0,,
8.652054794520549,basic_sir,3.143105854347153e-07,7.9426458516485235e-196,0.9999996856894146,15.0,780.0,52.0,,
8.654794520547945,basic_sir,3.143105854347153e-07,6.888004366998593e-196,0.9999996856894146,15.0,780.0,52.0,,
8.657534246575343,basic_sir,3.143105854347153e-07,5.973400431789367e-196,0.9999996856894146,15.0,780.0,52.0,,
8.66027397260274,basic_sir,3.143105854347153e-07,5.180239561034526e-196,0.9999996856894146,15.0,780.0,52.0,,
8.663013698630136,basic_sir,3.143105854347153e-07,4.492396285187368e-196,0.9999996856894146,15.0,780.0,52.0,,
8.665753424657535,basic_sir,3.143105854347153e-07,3.8958863089978427e-196,0.9999996856894146,15.0,780.0,52.0,,
8.668493150684931,basic_sir,3.143105854347153e-07,3.378582201815973e-196,0.9999996856894146,15.0,780.0,52.0,,
8.67123287671233,basic_sir,3.143105854347153e-07,2.929966839140874e-196,0.9999996856894146,15.0,780.0,52.0,,
8.673972602739726,basic_sir,3.143105854347153e-07,2.5409195827325782e-196,0.9999996856894146,15.0,780.0,52.0,,
8.676712328767124,basic_sir,3.143105854347153e-07,2.2035308521807067e-196,0.9999996856894146,15.0,780.0,52.0,,
8.67945205479452,basic_sir,3.143105854347153e-07,1.9109413180604812e-196,0.9999996856894146,15.0,780.0,52.0,,
8.682191780821919,basic_sir,3.143105854347153e-07,1.6572024473614784e-196,0.9999996856894146,15.0,780.0,52.0,,
8.684931506849315,basic_sir,3.143105854347153e-07,1.4371555659953586e-196,0.9999996856894146,15.0,780.0,52.0,,
8.687671232876712,basic_sir,3.143105854347153e-07,1.2463269796396333e-196,0.9999996856894146,15.0,780.0,52.0,,
8.69041095890411,basic_sir,3.143105854347153e-07,1.0808370206614946e-196,0.9999996856894146,15.0,780.0,52.0,,
8.693150684931506,basic_sir,3.143105854347153e-07,9.373211719851425e-197,0.9999996856894146,15.0,780.0,52.0,,
8.695890410958905,basic_sir,3.143105854347153e-07,8.128616642995966e-197,0.9999996856894146,15.0,780.0,52.0,,
8.698630136986301,basic_sir,3.143105854347153e-07,7.049281559367621e-197,0.9999996856894146,15.0,780.0,52.0,,
8.7013698630137,basic_sir,3.143105854347153e-07,6.113262894007101e-197,0.9999996856894146,15.0,780.0,52.0,,
8.704109589041096,basic_sir,3.143105854347153e-07,5.3015307867203566e-197,0.9999996856894146,15.0,780.0,52.0,,
8.706849315068494,basic_sir,3.143105854347153e-07,4.597582202802698e-197,0.9999996856894146,15.0,780.0,52.0,,
8.70958904109589,basic_sir,3.143105854347153e-07,3.987105415756031e-197,0.9999996856894146,15.0,780.0,52.0,,
8.712328767123287,basic_sir,3.143105854347153e-07,3.457689040700613e-197,0.9999996856894146,15.0,780.0,52.0,,
8.715068493150685,basic_sir,3.143105854347153e-07,2.998569702956552e-197,0.9999996856894146,15.0,780.0,52.0,,
8.717808219178082,basic_sir,3.143105854347153e-07,2.600413211729384e-197,0.9999996856894146,15.0,780.0,52.0,,
8.72054794520548,basic_sir,3.143105854347153e-07,2.2551247900186252e-197,0.9999996856894146,15.0,780.0,52.0,,
8.723287671232876,basic_sir,3.143105854347153e-07,1.955684502608295e-197,0.9999996856894146,15.0,780.0,52.0,,
8.726027397260275,basic_sir,3.143105854347153e-07,1.6960045362768203e-197,0.9999996856894146,15.0,780.0,52.0,,
8.728767123287671,basic_sir,3.143105854347153e-07,1.4708054306487182e-197,0.9999996856894146,15.0,780.0,52.0,,
8.73150684931507,basic_sir,3.143105854347153e-07,1.2755087433754809e-197,0.9999996856894146,15.0,780.0,52.0,,
8.734246575342466,basic_sir,3.143105854347153e-07,1.1061439674654129e-197,0.9999996856894146,15.0,780.0,52.0,,
8.736986301369862,basic_sir,3.143105854347153e-07,9.592678083273144e-198,0.9999996856894146,15.0,780.0,52.0,,
8.73972602739726,basic_sir,3.143105854347153e-07,8.318941793820134e-198,0.9999996856894146,15.0,780.0,52.0,,
8.742465753424657,basic_sir,3.143105854347153e-07,7.21433493005951e-198,0.9999996856894146,15.0,780.0,52.0,,
8.745205479452055,basic_sir,3.143105854347153e-07,6.256400125522654e-198,0.9999996856894146,15.0,780.0,52.0,,
8.747945205479452,basic_sir,3.143105854347153e-07,5.425661950840508e-198,0.9999996856894146,15.0,780.0,52.0,,
8.75068493150685,basic_sir,3.143105854347153e-07,4.705230965760281e-198,0.9999996856894146,15.0,780.0,52.0,,
8.753424657534246,basic_sir,3.143105854347153e-07,4.080460345990007e-198,0.9999996856894146,15.0,780.0,52.0,,
8.756164383561645,basic_sir,3.143105854347153e-07,3.538648103856679e-198,0.9999996856894146,15.0,780.0,52.0,,
8.758904109589041,basic_sir,3.143105854347153e-07,3.068778848748134e-198,0.9999996856894146,15.0,780.0,52.0,,
8.761643835616438,basic_sir,3.143105854347153e-07,2.6612998371497137e-198,0.9999996856894146,15.0,780.0,52.0,,
8.764383561643836,basic_sir,3.143105854347153e-07,2.3079267592389894e-198,0.9999996856894146,15.0,780.0,52.0,,
8.767123287671232,basic_sir,3.143105854347153e-07,2.0014753135507853e-198,0.9999996856894146,15.0,780.0,52.0,,
8.76986301369863,basic_sir,3.143105854347153e-07,1.7357151455160308e-198,0.9999996856894146,15.0,780.0,52.0,,
8.772602739726027,basic_sir,3.143105854347153e-07,1.5052431803564036e-198,0.9999996856894146,15.0,780.0,52.0,,
8.775342465753425,basic_sir,3.143105854347153e-07,1.305373775105038e-198,0.9999996856894146,15.0,780.0,52.0,,
8.778082191780822,basic_sir,3.143105854347153e-07,1.1320434564790199e-198,0.9999996856894146,15.0,780.0,52.0,,
8.78082191780822,basic_sir,3.143105854347153e-07,9.817283078585897e-199,0.9999996856894146,15.0,780.0,52.0,,
8.783561643835617,basic_sir,3.143105854347153e-07,8.513723258015587e-199,0.9999996856894146,15.0,780.0,52.0,,
8.786301369863013,basic_sir,3.143105854347153e-07,7.383252895312887e-199,0.9999996856894146,15.0,780.0,52.0,,
8.789041095890411,basic_sir,3.143105854347153e-07,6.402888802477599e-199,0.9999996856894146,15.0,780.0,52.0,,
8.791780821917808,basic_sir,3.143105854347153e-07,5.552699548314664e-199,0.9999996856894146,15.0,780.0,52.0,,
8.794520547945206,basic_sir,3.143105854347153e-07,4.815400239641894e-199,0.9999996856894146,15.0,780.0,52.0,,
8.797260273972602,basic_sir,3.143105854347153e-07,4.176001108322764e-199,0.9999996856894146,15.0,780.0,52.0,,
8.8,basic_sir,3.143105854347153e-07,3.621502759656013e-199,0.9999996856894146,15.0,780.0,52.0,,
8.802739726027397,basic_sir,3.143105854347153e-07,3.1406318863418383e-199,0.9999996856894146,15.0,780.0,52.0,,
8.805479452054795,basic_sir,3.143105854347153e-07,2.723612074906459e-199,0.9999996856894146,15.0,780.0,52.0,,
8.808219178082192,basic_sir,3.143105854347153e-07,2.3619650449443163e-199,0.9999996856894146,15.0,780.0,52.0,,
8.810958904109588,basic_sir,3.143105854347153e-07,2.0483382802341298e-199,0.9999996856894146,15.0,780.0,52.0,,
8.813698630136987,basic_sir,3.143105854347153e-07,1.7763555473662985e-199,0.9999996856894146,15.0,780.0,52.0,,
8.816438356164383,basic_sir,3.143105854347153e-07,1.5404872628258646e-199,0.9999996856894146,15.0,780.0,52.0,,
8.819178082191781,basic_sir,3.143105854347153e-07,1.3359380730096332e-199,0.9999996856894146,15.0,780.0,52.0,,
8.821917808219178,basic_sir,3.143105854347153e-07,1.1585493616110486e-199,0.9999996856894146,15.0,780.0,52.0,,
8.824657534246576,basic_sir,3.143105854347153e-07,1.004714702280639e-199,0.9999996856894146,15.0,780.0,52.0,,
8.827397260273973,basic_sir,3.143105854347153e-07,8.713065376646958e-200,0.9999996856894146,15.0,780.0,52.0,,
8.83013698630137,basic_sir,3.143105854347153e-07,7.556125941562219e-200,0.9999996856894146,15.0,780.0,52.0,,
8.832876712328767,basic_sir,3.143105854347153e-07,6.552807396324924e-200,0.9999996856894146,15.0,780.0,52.0,,
8.835616438356164,basic_sir,3.143105854347153e-07,5.682711630988643e-200,0.9999996856894146,15.0,780.0,52.0,,
8.838356164383562,basic_sir,3.143105854347153e-07,4.928149040223881e-200,0.9999996856894146,15.0,780.0,52.0,,
8.841095890410958,basic_sir,3.143105854347153e-07,4.2737788822897847e-200,0.9999996856894146,15.0,780.0,52.0,,
8.843835616438357,basic_sir,3.143105854347153e-07,3.7062973919057174e-200,0.9999996856894146,15.0,780.0,52.0,,
8.846575342465753,basic_sir,3.143105854347153e-07,3.214167306168316e-200,0.9999996856894146,15.0,780.0,52.0,,
8.849315068493151,basic_sir,3.143105854347153e-07,2.787383304589157e-200,0.9999996856894146,15.0,780.0,52.0,,
8.852054794520548,basic_sir,3.143105854347153e-07,2.4172685945105007e-200,0.9999996856894146,15.0,780.0,52.0,,
8.854794520547946,basic_sir,3.143105854347153e-07,2.0962985063396155e-200,0.9999996856894146,15.0,780.0,52.0,,
8.857534246575343,basic_sir,3.143105854347153e-07,1.817947512188646e-200,0.9999996856894146,15.0,780.0,52.0,,
8.860273972602739,basic_sir,3.143105854347153e-07,1.5765565577030774e-200,0.9999996856894146,15.0,780.0,52.0,,
8.863013698630137,basic_sir,3.143105854347153e-07,1.367218009855516e-200,0.9999996856894146,15.0,780.0,52.0,,
8.865753424657534,basic_sir,3.143105854347153e-07,1.185675881616868e-200,0.9999996856894146,15.0,780.0,52.0,,
8.868493150684932,basic_sir,3.143105854347153e-07,1.0282393050076712e-200,0.9999996856894146,15.0,780.0,52.0,,
8.871232876712329,basic_sir,3.143105854347153e-07,8.917074933842653e-201,0.9999996856894146,15.0,780.0,52.0,,
8.873972602739727,basic_sir,3.143105854347153e-07,7.733046673912586e-201,0.9999996856894146,15.0,780.0,52.0,,
8.876712328767123,basic_sir,3.143105854347153e-07,6.706236215864825e-201,0.9999996856894146,15.0,780.0,52.0,,
8.879452054794521,basic_sir,3.143105854347153e-07,5.815767844088043e-201,0.9999996856894146,15.0,780.0,52.0,,
8.882191780821918,basic_sir,3.143105854347153e-07,5.043537765090464e-201,0.9999996856894146,15.0,780.0,52.0,,
8.884931506849314,basic_sir,3.143105854347153e-07,4.373846045755025e-201,0.9999996856894146,15.0,780.0,52.0,,
8.887671232876713,basic_sir,3.143105854347153e-07,3.7930774236250735e-201,0.9999996856894146,15.0,780.0,52.0,,
8.89041095890411,basic_sir,3.143105854347153e-07,3.289424499881307e-201,0.9999996856894146,15.0,780.0,52.0,,
8.893150684931507,basic_sir,3.143105854347153e-07,2.852647687343363e-201,0.9999996856894146,15.0,780.0,52.0,,
8.895890410958904,basic_sir,3.143105854347153e-07,2.473867033093424e-201,0.9999996856894146,15.0,780.0,52.0,,
8.898630136986302,basic_sir,3.143105854347153e-07,2.1453816833320187e-201,0.9999996856894146,15.0,780.0,52.0,,
8.901369863013699,basic_sir,3.143105854347153e-07,1.8605133200799376e-201,0.9999996856894146,15.0,780.0,52.0,,
8.904109589041097,basic_sir,3.143105854347153e-07,1.613470386685897e-201,0.9999996856894146,15.0,780.0,52.0,,
8.906849315068493,basic_sir,3.143105854347153e-07,1.399230341764351e-201,0.9999996856894146,15.0,780.0,52.0,,
8.90958904109589,basic_sir,3.143105854347153e-07,1.2134375477045101e-201,0.9999996856894146,15.0,780.0,52.0,,
8.912328767123288,basic_sir,3.143105854347153e-07,1.0523147177628715e-201,0.9999996856894146,15.0,780.0,52.0,,
8.915068493150685,basic_sir,3.143105854347153e-07,9.125861213997262e-202,0.9999996856894146,15.0,780.0,52.0,,
8.917808219178083,basic_sir,3.143105854347153e-07,7.914109865742514e-202,0.9999996856894146,15.0,780.0,52.0,,
8.92054794520548,basic_sir,3.143105854347153e-07,6.863257450264743e-202,0.9999996856894146,15.0,780.0,52.0,,
8.923287671232877,basic_sir,3.143105854347153e-07,5.951939463528128e-202,0.9999996856894146,15.0,780.0,52.0,,
8.926027397260274,basic_sir,3.143105854347153e-07,5.161628225987685e-202,0.9999996856894146,15.0,780.0,52.0,,
8.92876712328767,basic_sir,3.143105854347153e-07,4.4762562029688335e-202,0.9999996856894146,15.0,780.0,52.0,,
8.931506849315069,basic_sir,3.143105854347153e-07,3.881889341377551e-202,0.9999996856894146,15.0,780.0,52.0,,
8.934246575342465,basic_sir,3.143105854347153e-07,3.366443781459072e-202,0.9999996856894146,15.0,780.0,52.0,,
8.936986301369863,basic_sir,3.143105854347153e-07,2.9194401841711775e-202,0.9999996856894146,15.0,780.0,52.0,,
8.93972602739726,basic_sir,3.143105854347153e-07,2.531790679498638e-202,0.9999996856894146,15.0,780.0,52.0,,
8.942465753424658,basic_sir,3.143105854347153e-07,2.195614104220928e-202,0.9999996856894146,15.0,780.0,52.0,,
8.945205479452055,basic_sir,3.143105854347153e-07,1.9040757728079423e-202,0.9999996856894146,15.0,780.0,52.0,,
8.947945205479453,basic_sir,3.143105854347153e-07,1.65124852387495e-202,0.9999996856894146,15.0,780.0,52.0,,
8.95068493150685,basic_sir,3.143105854347153e-07,1.4319922171891833e-202,0.9999996856894146,15.0,780.0,52.0,,
8.953424657534246,basic_sir,3.143105854347153e-07,1.2418492313187898e-202,0.9999996856894146,15.0,780.0,52.0,,
8.956164383561644,basic_sir,3.143105854347153e-07,1.0769538373288414e-202,0.9999996856894146,15.0,780.0,52.0,,
8.95890410958904,basic_sir,3.143105854347153e-07,9.339536060313338e-203,0.9999996856894146,15.0,780.0,52.0,,
8.961643835616439,basic_sir,3.143105854347153e-07,8.099412509475177e-203,0.9999996856894146,15.0,780.0,52.0,,
8.964383561643835,basic_sir,3.143105854347153e-07,7.023955213086695e-203,0.9999996856894146,15.0,780.0,52.0,,
8.967123287671233,basic_sir,3.143105854347153e-07,6.091299434091925e-203,0.9999996856894146,15.0,780.0,52.0,,
8.96986301369863,basic_sir,3.143105854347153e-07,5.282483681934899e-203,0.9999996856894146,15.0,780.0,52.0,,
8.972602739726028,basic_sir,3.143105854347153e-07,4.581064213282409e-203,0.9999996856894146,15.0,780.0,52.0,,
8.975342465753425,basic_sir,3.143105854347153e-07,3.972780720172861e-203,0.9999996856894146,15.0,780.0,52.0,,
8.978082191780821,basic_sir,3.143105854347153e-07,3.4452664087998943e-203,0.9999996856894146,15.0,780.0,52.0,,
8.98082191780822,basic_sir,3.143105854347153e-07,2.987796574659009e-203,0.9999996856894146,15.0,780.0,52.0,,
8.983561643835616,basic_sir,3.143105854347153e-07,2.591070562422628e-203,0.9999996856894146,15.0,780.0,52.0,,
8.986301369863014,basic_sir,3.143105854347153e-07,2.247022677646221e-203,0.9999996856894146,15.0,780.0,52.0,,
8.98904109589041,basic_sir,3.143105854347153e-07,1.9486582060258468e-203,0.9999996856894146,15.0,780.0,52.0,,
8.991780821917809,basic_sir,3.143105854347153e-07,1.6899112063653927e-203,0.9999996856894146,15.0,780.0,52.0,,
8.994520547945205,basic_sir,3.143105854347153e-07,1.4655211861005662e-203,0.9999996856894146,15.0,780.0,52.0,,
8.997260273972604,basic_sir,3.143105854347153e-07,1.2709261521075595e-203,0.9999996856894146,15.0,780.0,52.0,,
9.0,basic_sir,3.143105854347153e-07,1.1021698624561784e-203,0.9999996856894146,15.0,780.0,52.0,,
9.002739726027396,basic_sir,3.143105854347153e-07,9.558213934713837e-204,0.9999996856894146,15.0,780.0,52.0,,
9.005479452054795,basic_sir,3.143105854347153e-07,8.289053868534872e-204,0.9999996856894146,15.0,780.0,52.0,,
9.008219178082191,basic_sir,3.143105854347153e-07,7.188415587345433e-204,0.9999996856894146,15.0,780.0,52.0,,
9.01095890410959,basic_sir,3.143105854347153e-07,6.233922408507584e-204,0.9999996856894146,15.0,780.0,52.0,,
9.013698630136986,basic_sir,3.143105854347153e-07,5.406168873111526e-204,0.9999996856894146,15.0,780.0,52.0,,
9.016438356164384,basic_sir,3.143105854347153e-07,4.6883262205366746e-204,0.9999996856894146,15.0,780.0,52.0,,
9.01917808219178,basic_sir,3.143105854347153e-07,4.065800248952062e-204,0.9999996856894146,15.0,780.0,52.0,,
9.021917808219179,basic_sir,3.143105854347153e-07,3.525934605822895e-204,0.9999996856894146,15.0,780.0,52.0,,
9.024657534246575,basic_sir,3.143105854347153e-07,3.0577534761440724e-204,0.9999996856894146,15.0,780.0,52.0,,
9.027397260273972,basic_sir,3.143105854347153e-07,2.651738437074347e-204,0.9999996856894146,15.0,780.0,52.0,,
9.03013698630137,basic_sir,3.143105854347153e-07,2.2996349422923647e-204,0.9999996856894146,15.0,780.0,52.0,,
9.032876712328767,basic_sir,3.143105854347153e-07,1.9942845017727617e-204,0.9999996856894146,15.0,780.0,52.0,,
9.035616438356165,basic_sir,3.143105854347153e-07,1.7294791450881623e-204,0.9999996856894146,15.0,780.0,52.0,,
9.038356164383561,basic_sir,3.143105854347153e-07,1.4998352093877816e-204,0.9999996856894146,15.0,780.0,52.0,,
9.04109589041096,basic_sir,3.143105854347153e-07,1.3006838860750827e-204,0.9999996856894146,15.0,780.0,52.0,,
9.043835616438356,basic_sir,3.143105854347153e-07,1.1279763009338224e-204,0.9999996856894146,15.0,780.0,52.0,,
9.046575342465754,basic_sir,3.143105854347153e-07,9.782011979156522e-205,0.9999996856894146,15.0,780.0,52.0,,
9.04931506849315,basic_sir,3.143105854347153e-07,8.483135530520731e-205,0.9999996856894146,15.0,780.0,52.0,,
9.052054794520547,basic_sir,3.143105854347153e-07,7.356726671621648e-205,0.9999996856894146,15.0,780.0,52.0,,
9.054794520547945,basic_sir,3.143105854347153e-07,6.379884787438039e-205,0.9999996856894146,15.0,780.0,52.0,,
9.057534246575342,basic_sir,3.143105854347153e-07,5.532750055537254e-205,0.9999996856894146,15.0,780.0,52.0,,
9.06027397260274,basic_sir,3.143105854347153e-07,4.798099683135062e-205,0.9999996856894146,15.0,780.0,52.0,,
9.063013698630137,basic_sir,3.143105854347153e-07,4.1609977566693815e-205,0.9999996856894146,15.0,780.0,52.0,,
9.065753424657535,basic_sir,3.143105854347153e-07,3.6084915850879496e-205,0.9999996856894146,15.0,780.0,52.0,,
9.068493150684931,basic_sir,3.143105854347153e-07,3.1293483633296673e-205,0.9999996856894146,15.0,780.0,52.0,,
9.07123287671233,basic_sir,3.143105854347153e-07,2.713826802185679e-205,0.9999996856894146,15.0,780.0,52.0,,
9.073972602739726,basic_sir,3.143105854347153e-07,2.353479081640411e-205,0.9999996856894146,15.0,780.0,52.0,,
9.076712328767123,basic_sir,3.143105854347153e-07,2.040979101266915e-205,0.9999996856894146,15.0,780.0,52.0,,
9.07945205479452,basic_sir,3.143105854347153e-07,1.769973535904315e-205,0.9999996856894146,15.0,780.0,52.0,,
9.082191780821917,basic_sir,3.143105854347153e-07,1.5349526684801715e-205,0.9999996856894146,15.0,780.0,52.0,,
9.084931506849315,basic_sir,3.143105854347153e-07,1.3311383739251295e-205,0.9999996856894146,15.0,780.0,52.0,,
9.087671232876712,basic_sir,3.143105854347153e-07,1.1543869768249413e-205,0.9999996856894146,15.0,780.0,52.0,,
9.09041095890411,basic_sir,3.143105854347153e-07,1.0011050078388451e-205,0.9999996856894146,15.0,780.0,52.0,,
9.093150684931507,basic_sir,3.143105854347153e-07,8.681761461625434e-206,0.9999996856894146,15.0,780.0,52.0,,
9.095890410958905,basic_sir,3.143105854347153e-07,7.528978627254149e-206,0.9999996856894146,15.0,780.0,52.0,,
9.098630136986301,basic_sir,3.143105854347153e-07,6.529264760407517e-206,0.9999996856894146,15.0,780.0,52.0,,
9.101369863013698,basic_sir,3.143105854347153e-07,5.662295036564243e-206,0.9999996856894146,15.0,780.0,52.0,,
9.104109589041096,basic_sir,3.143105854347153e-07,4.9104434048246513e-206,0.9999996856894146,15.0,780.0,52.0,,
9.106849315068493,basic_sir,3.143105854347153e-07,4.258424238984737e-206,0.9999996856894146,15.0,780.0,52.0,,
9.10958904109589,basic_sir,3.143105854347153e-07,3.692981570941987e-206,0.9999996856894146,15.0,780.0,52.0,,
9.112328767123287,basic_sir,3.143105854347153e-07,3.202619588359733e-206,0.9999996856894146,15.0,780.0,52.0,,
9.115068493150686,basic_sir,3.143105854347153e-07,2.777368917421452e-206,0.9999996856894146,15.0,780.0,52.0,,
9.117808219178082,basic_sir,3.143105854347153e-07,2.4085839390654075e-206,0.9999996856894146,15.0,780.0,52.0,,
9.12054794520548,basic_sir,3.143105854347153e-07,2.0887670179982011e-206,0.9999996856894146,15.0,780.0,52.0,,
9.123287671232877,basic_sir,3.143105854347153e-07,1.811416070959286e-206,0.9999996856894146,15.0,780.0,52.0,,
9.126027397260273,basic_sir,3.143105854347153e-07,1.570892375193758e-206,0.9999996856894146,15.0,780.0,52.0,,
9.128767123287671,basic_sir,3.143105854347153e-07,1.3623059296006009e-206,0.9999996856894146,15.0,780.0,52.0,,
9.131506849315068,basic_sir,3.143105854347153e-07,1.1814160378722445e-206,0.9999996856894146,15.0,780.0,52.0,,
9.134246575342466,basic_sir,3.143105854347153e-07,1.0245450924160818e-206,0.9999996856894146,15.0,780.0,52.0,,
9.136986301369863,basic_sir,3.143105854347153e-07,8.885038062328097e-207,0.9999996856894146,15.0,780.0,52.0,,
9.139726027397261,basic_sir,3.143105854347153e-07,7.7052637266405e-207,0.9999996856894146,15.0,780.0,52.0,,
9.142465753424657,basic_sir,3.143105854347153e-07,6.682142347686314e-207,0.9999996856894146,15.0,780.0,52.0,,
9.145205479452056,basic_sir,3.143105854347153e-07,5.794873211199808e-207,0.9999996856894146,15.0,780.0,52.0,,
9.147945205479452,basic_sir,3.143105854347153e-07,5.0254175661958945e-207,0.9999996856894146,15.0,780.0,52.0,,
9.150684931506849,basic_sir,3.143105854347153e-07,4.3581318855812114e-207,0.9999996856894146,15.0,780.0,52.0,,
9.153424657534247,basic_sir,3.143105854347153e-07,3.7794498232104754e-207,0.9999996856894146,15.0,780.0,52.0,,
9.156164383561643,basic_sir,3.143105854347153e-07,3.277606401363421e-207,0.9999996856894146,15.0,780.0,52.0,,
9.158904109589042,basic_sir,3.143105854347153e-07,2.8423988211945702e-207,0.9999996856894146,15.0,780.0,52.0,,
9.161643835616438,basic_sir,3.143105854347153e-07,2.4649790332872868e-207,0.9999996856894146,15.0,780.0,52.0,,
9.164383561643836,basic_sir,3.143105854347153e-07,2.1376738511282394e-207,0.9999996856894146,15.0,780.0,52.0,,
9.167123287671233,basic_sir,3.143105854347153e-07,1.8538289503029944e-207,0.9999996856894146,15.0,780.0,52.0,,
9.169863013698631,basic_sir,3.143105854347153e-07,1.6076735818082556e-207,0.9999996856894146,15.0,780.0,52.0,,
9.172602739726027,basic_sir,3.143105854347153e-07,1.3942032490225104e-207,0.9999996856894146,15.0,780.0,52.0,,
9.175342465753424,basic_sir,3.143105854347153e-07,1.2090779630766851e-207,0.9999996856894146,15.0,780.0,52.0,,
9.178082191780822,basic_sir,3.143105854347153e-07,1.0485340080956361e-207,0.9999996856894146,15.0,780.0,52.0,,
9.180821917808219,basic_sir,3.143105854347153e-07,9.093074224391192e-208,0.9999996856894146,15.0,780.0,52.0,,
9.183561643835617,basic_sir,3.143105854347153e-07,7.885676402661637e-208,0.9999996856894146,15.0,780.0,52.0,,
9.186301369863013,basic_sir,3.143105854347153e-07,6.838599443156279e-208,0.9999996856894146,15.0,780.0,52.0,,
9.189041095890412,basic_sir,3.143105854347153e-07,5.930555599282272e-208,0.9999996856894146,15.0,780.0,52.0,,
9.191780821917808,basic_sir,3.143105854347153e-07,5.143083756920341e-208,0.9999996856894146,15.0,780.0,52.0,,
9.194520547945206,basic_sir,3.143105854347153e-07,4.460174108121775e-208,0.9999996856894146,15.0,780.0,52.0,,
9.197260273972603,basic_sir,3.143105854347153e-07,3.867942661442025e-208,0.9999996856894146,15.0,780.0,52.0,,
9.2,basic_sir,3.143105854347153e-07,3.3543489714807197e-208,0.9999996856894146,15.0,780.0,52.0,,
9.202739726027398,basic_sir,3.143105854347153e-07,2.9089513489007987e-208,0.9999996856894146,15.0,780.0,52.0,,
9.205479452054794,basic_sir,3.143105854347153e-07,2.5226945741835424e-208,0.9999996856894146,15.0,780.0,52.0,,
9.208219178082192,basic_sir,3.143105854347153e-07,2.187725799202262e-208,0.9999996856894146,15.0,780.0,52.0,,
9.210958904109589,basic_sir,3.143105854347153e-07,1.8972348937820304e-208,0.9999996856894146,15.0,780.0,52.0,,
9.213698630136987,basic_sir,3.143105854347153e-07,1.64531599138078e-208,0.9999996856894146,15.0,780.0,52.0,,
9.216438356164383,basic_sir,3.143105854347153e-07,1.4268474190337017e-208,0.9999996856894146,15.0,780.0,52.0,,
9.219178082191782,basic_sir,3.143105854347153e-07,1.2373875704534957e-208,0.9999996856894146,15.0,780.0,52.0,,
9.221917808219178,basic_sir,3.143105854347153e-07,1.0730846053251201e-208,0.9999996856894146,15.0,780.0,52.0,,
9.224657534246575,basic_sir,3.143105854347153e-07,9.305981389191963e-209,0.9999996856894146,15.0,780.0,52.0,,
9.227397260273973,basic_sir,3.143105854347153e-07,8.070313299270653e-209,0.9999996856894146,15.0,780.0,52.0,,
9.23013698630137,basic_sir,3.143105854347153e-07,6.998719858179945e-209,0.9999996856894146,15.0,780.0,52.0,,
9.232876712328768,basic_sir,3.143105854347153e-07,6.069414883521871e-209,0.9999996856894146,15.0,780.0,52.0,,
9.235616438356164,basic_sir,3.143105854347153e-07,5.263505008743138e-209,0.9999996856894146,15.0,780.0,52.0,,
9.238356164383562,basic_sir,3.143105854347153e-07,4.56460556886261e-209,0.9999996856894146,15.0,780.0,52.0,,
9.241095890410959,basic_sir,3.143105854347153e-07,3.958507489720956e-209,0.9999996856894146,15.0,780.0,52.0,,
9.243835616438357,basic_sir,3.143105854347153e-07,3.4328884083800454e-209,0.9999996856894146,15.0,780.0,52.0,,
9.246575342465754,basic_sir,3.143105854347153e-07,2.9770621515792305e-209,0.9999996856894146,15.0,780.0,52.0,,
9.24931506849315,basic_sir,3.143105854347153e-07,2.581761478972133e-209,0.9999996856894146,15.0,780.0,52.0,,
9.252054794520548,basic_sir,3.143105854347153e-07,2.2389496741839747e-209,0.9999996856894146,15.0,780.0,52.0,,
9.254794520547945,basic_sir,3.143105854347153e-07,1.941657153210278e-209,0.9999996856894146,15.0,780.0,52.0,,
9.257534246575343,basic_sir,3.143105854347153e-07,1.6838397682995482e-209,0.9999996856894146,15.0,780.0,52.0,,
9.26027397260274,basic_sir,3.143105854347153e-07,1.4602559265519717e-209,0.9999996856894146,15.0,780.0,52.0,,
9.263013698630138,basic_sir,3.143105854347153e-07,1.266360024970395e-209,0.9999996856894146,15.0,780.0,52.0,,
9.265753424657534,basic_sir,3.143105854347153e-07,1.0982100354352455e-209,0.9999996856894146,15.0,780.0,52.0,,
9.268493150684932,basic_sir,3.143105854347153e-07,9.523873607418767e-210,0.9999996856894146,15.0,780.0,52.0,,
9.271232876712329,basic_sir,3.143105854347153e-07,8.259273323262614e-210,0.9999996856894146,15.0,780.0,52.0,,
