t,beta_t,i_t,alpha,R0,beta0
42.16164383561644,903.5843531035855,2.1606542792602096e-23,0.3,15.0,780.2142857142857
42.16438356164384,900.1421343145421,2.2030040322261176e-23,0.3,15.0,780.2142857142857
42.16712328767123,896.6643783157151,2.2449910476612837e-23,0.3,15.0,780.2142857142857
42.16986301369863,893.1521156412399,2.2865474067878553e-23,0.3,15.0,780.2142857142857
42.17260273972603,889.6063870503593,2.327604142221817e-23,0.3,15.0,780.2142857142857
42.175342465753424,886.0282432189897,2.3680914231962464e-23,0.3,15.0,780.2142857142857
42.178082191780824,882.4187444283474,2.4079387506821722e-23,0.3,15.0,780.2142857142857
42.18082191780822,878.7789602508474,2.447075161729454e-23,0.3,15.0,780.2142857142857
42.18356164383562,875.1099692330699,2.485429442269079e-23,0.3,15.0,780.2142857142857
42.18630136986302,871.4128585762495,2.5229303475305647e-23,0.3,15.0,780.2142857142857
42.18904109589041,867.6887238140637,2.5595068291552105e-23,0.3,15.0,780.2142857142857
42.19178082191781,863.9386684880157,2.595088268007811e-23,0.3,15.0,780.2142857142857
42.1945205479452,860.1638038204441,2.6296047116203126e-23,0.3,15.0,780.2142857142857
42.1972602739726,856.3652483851932,2.6629871151405364e-23,0.3,15.0,780.2142857142857
42.2,852.5441277762308,2.6951675845971246e-23,0.3,15.0,780.2142857142857
42.202739726027396,848.7015742740721,2.7260796212474196e-23,0.3,15.0,780.2142857142857
42.205479452054796,844.8387265102238,2.755658365730189e-23,0.3,15.0,780.2142857142857
42.20821917808219,840.9567291298705,2.783840840712572e-23,0.3,15.0,780.2142857142857
42.21095890410959,837.0567324525914,2.810566190699698e-23,0.3,15.0,780.2142857142857
42.21369863013699,833.139892131583,2.8357759176572684e-23,0.3,15.0,780.2142857142857
42.21643835616438,829.2073688111651,2.8594141110978074e-23,0.3,15.0,780.2142857142857
42.21917808219178,825.2603277828682,2.8814276712850816e-23,0.3,15.0,780.2142857142857
42.22191780821918,821.2999386401332,2.901766524228745e-23,0.3,15.0,780.2142857142857
42.224657534246575,817.3273749317483,2.9203838271705593e-23,0.3,15.0,780.2142857142857
42.227397260273975,813.3438138140491,2.9372361633003064e-23,0.3,15.0,780.2142857142857
42.23013698630137,809.3504357021933,2.952283724488628e-23,0.3,15.0,780.2142857142857
42.23287671232877,805.3484239202734,2.965490480884854e-23,0.3,15.0,780.2142857142857
42.23561643835617,801.3389643507638,2.9768243362944484e-23,0.3,15.0,780.2142857142857
42.23835616438356,797.3232450830795,2.986257268331714e-23,0.3,15.0,780.2142857142857
42.24109589041096,793.3024560614796,2.9937654524292624e-23,0.3,15.0,780.2142857142857
42.24383561643835,789.2777887325531,2.99932936888176e-23,0.3,15.0,780.2142857142857
42.24657534246575,785.2504356920628,3.0029338922052595e-23,0.3,15.0,780.2142857142857
42.24931506849315,781.2215903316448,3.0045683622019956e-23,0.3,15.0,780.2142857142857
42.25205479452055,777.1924464851294,3.004226636236849e-23,0.3,15.0,780.2142857142857
42.25479452054795,773.1641980747942,3.001907122351082e-23,0.3,15.0,780.2142857142857
42.25753424657534,769.1380387575932,2.9976127929628657e-23,0.3,15.0,780.2142857142857
42.26027397260274,765.1151615713973,2.9913511790301083e-23,0.3,15.0,780.2142857142857
42.26301369863014,761.0967585815505,2.983134344678864e-23,0.3,15.0,780.2142857142857
42.26575342465753,757.0840205275965,2.972978842427948e-23,0.3,15.0,780.2142857142857
42.26849315068493,753.0781364703962,2.96090564926745e-23,0.3,15.0,780.2142857142857
42.27123287671233,749.0802934398629,2.946940083973928e-23,0.3,15.0,780.2142857142857
42.273972602739725,745.0916760831801,2.931111706165796e-23,0.3,15.0,780.2142857142857
42.276712328767125,741.113466313726,2.913454197720323e-23,0.3,15.0,780.2142857142857
42.27945205479452,737.1468429609251,2.8940052272860424e-23,0.3,15.0,780.2142857142857
42.28219178082192,733.1929814208835,2.8728062987283237e-23,0.3,15.0,780.2142857142857
42.28493150684932,729.2530533081069,2.849902584446801e-23,0.3,15.0,780.2142857142857
42.28767123287671,725.3282261083389,2.8253427445912187e-23,0.3,15.0,780.2142857142857
42.29041095890411,721.4196628325572,2.799178733285341e-23,0.3,15.0,780.2142857142857
42.293150684931504,717.5285216724401,2.7714655930411826e-23,0.3,15.0,780.2142857142857
42.295890410958904,713.6559556570653,2.742261238605504e-23,0.3,15.0,780.2142857142857
42.298630136986304,709.803112311333,2.711626231536086e-23,0.3,15.0,780.2142857142857
42.3013698630137,705.9711333158901,2.679623546842582e-23,0.3,15.0,780.2142857142857
42.3041095890411,702.1611541687889,2.6463183330592766e-23,0.3,15.0,780.2142857142857
42.30684931506849,698.3743038491015,2.61177766713659e-23,0.3,15.0,780.2142857142857
42.30958904109589,694.6117044822798,2.5760703055432616e-23,0.3,15.0,780.2142857142857
42.31232876712329,690.8744710077322,2.5392664329732795e-23,0.3,15.0,780.2142857142857
42.31506849315068,687.1637108483933,2.5014374100336974e-23,0.3,15.0,780.2142857142857
42.31780821917808,683.480523582583,2.4626555212689834e-23,0.3,15.0,780.2142857142857
42.32054794520548,679.8260006181781,2.4229937248445645e-23,0.3,15.0,780.2142857142857
42.323287671232876,676.2012248692157,2.3825254051669845e-23,0.3,15.0,780.2142857142857
42.326027397260276,672.6072704349555,2.3413241296697092e-23,0.3,15.0,780.2142857142857
42.32876712328767,669.0452022816839,2.299463410934802e-23,0.3,15.0,780.2142857142857
42.33150684931507,665.516075927047,2.257016475250806e-23,0.3,15.0,780.2142857142857
42.33424657534247,662.0209371273602,2.2140560386403594e-23,0.3,15.0,780.2142857142857
42.33698630136986,658.5608215676924,2.170654091307064e-23,0.3,15.0,780.2142857142857
42.33972602739726,655.1367545549367,2.126881691372021e-23,0.3,15.0,780.2142857142857
42.342465753424655,651.7497507140579,2.082808768683846e-23,0.3,15.0,780.2142857142857
42.345205479452055,648.4008136873913,2.0385039393924624e-23,0.3,15.0,780.2142857142857
42.347945205479455,645.0909358372543,1.99403433189155e-23,0.3,15.0,780.2142857142857
42.35068493150685,641.8210979518972,1.9494654246354952e-23,0.3,15.0,780.2142857142857
42.35342465753425,638.592268954833,1.9048608962476217e-23,0.3,15.0,780.2142857142857
42.35616438356164,635.4054056177986,1.8602824882438845e-23,0.3,15.0,780.2142857142857
42.35890410958904,632.2614522771579,1.815789880600928e-23,0.3,15.0,780.2142857142857
42.36164383561644,629.1613405541483,1.7714405803144484e-23,0.3,15.0,780.2142857142857
42.364383561643834,626.1059890787893,1.7272898230009323e-23,0.3,15.0,780.2142857142857
42.367123287671234,623.0963032176428,1.6833904875166612e-23,0.3,15.0,780.2142857142857
42.369863013698634,620.133174805594,1.63979302348839e-23,0.3,15.0,780.2142857142857
42.37260273972603,617.2174818815503,1.5965453915721106e-23,0.3,15.0,780.2142857142857
42.37534246575343,614.3500884282319,1.553693016189258e-23,0.3,15.0,780.2142857142857
42.37808219178082,611.5318441162119,1.5112787504248753e-23,0.3,15.0,780.2142857142857
42.38082191780822,608.7635840521027,1.4693428527088478e-23,0.3,15.0,780.2142857142857
42.38356164383562,606.0461285311054,1.4279229748536823e-23,0.3,15.0,780.2142857142857
42.38630136986301,603.380282793947,1.3870541609682753e-23,0.3,15.0,780.2142857142857
42.38904109589041,600.7668367882354,1.346768856729008e-23,0.3,15.0,780.2142857142857
42.391780821917806,598.2065649344422,1.3070969284534003e-23,0.3,15.0,780.2142857142857
42.394520547945206,595.700225896356,1.2680656913877896e-23,0.3,15.0,780.2142857142857
42.397260273972606,593.2485623563335,1.2296999466020442e-23,0.3,15.0,780.2142857142857
42.4,590.8523007952007,1.1920220258600465e-23,0.3,15.0,780.2142857142857
42.4027397260274,588.5121512769578,1.1550518438253623e-23,0.3,15.0,780.2142857142857
42.40547945205479,586.2288072384198,1.1188069569536872e-23,0.3,15.0,780.2142857142857
42.40821917808219,584.0029452837036,1.083302628417655e-23,0.3,15.0,780.2142857142857
42.41095890410959,581.8352249837449,1.0485518984169883e-23,0.3,15.0,780.2142857142857
42.413698630136984,579.7262886808584,1.0145656592282586e-23,0.3,15.0,780.2142857142857
42.416438356164385,577.6767612983712,9.813527343625073e-24,0.3,15.0,780.2142857142857
42.419178082191785,575.6872501554864,9.489199612131332e-24,0.3,15.0,780.2142857142857
42.42191780821918,573.7583447872989,9.172722765918456e-24,0.3,15.0,780.2142857142857
42.42465753424658,571.890616770086,8.864128045736787e-24,0.3,15.0,780.2142857142857
42.42739726027397,570.0846195519802,8.563429460953754e-24,0.3,15.0,780.2142857142857
42.43013698630137,568.340888288922,8.270624697743093e-24,0.3,15.0,780.2142857142857
42.43287671232877,566.6599396861233,7.98569603447094e-24,0.3,15.0,780.2142857142857
42.43561643835616,565.0422718449386,7.708611259517159e-24,0.3,15.0,780.2142857142857
42.43835616438356,563.4883641152502,7.43932458710154e-24,0.3,15.0,780.2142857142857
42.441095890410956,561.9986769534604,7.177777566994384e-24,0.3,15.0,780.2142857142857
42.443835616438356,560.573651786025,6.923899984284107e-24,0.3,15.0,780.2142857142857
42.446575342465756,559.2137108786559,6.677610745732992e-24,0.3,15.0,780.2142857142857
42.44931506849315,557.9192572111979,6.438818749533913e-24,0.3,15.0,780.2142857142857
42.45205479452055,556.6906743582007,6.207423735623e-24,0.3,15.0,780.2142857142857
42.45479452054794,555.5283263752867,5.983317114014281e-24,0.3,15.0,780.2142857142857
42.45753424657534,554.4325576912414,5.7663827689074316e-24,0.3,15.0,780.2142857142857
42.46027397260274,553.4036930059782,5.556497836650111e-24,0.3,15.0,780.2142857142857
42.463013698630135,552.442037194311,5.353533455890546e-24,0.3,15.0,780.2142857142857
42.465753424657535,551.5478752156049,5.157355488552598e-24,0.3,15.0,780.2142857142857
42.468493150684935,550.7214720293551,4.967825210526223e-24,0.3,15.0,780.2142857142857
42.47123287671233,549.9630725166608,4.7847999712015166e-24,0.3,15.0,780.2142857142857
42.47397260273973,549.2729014076652,4.608133821223649e-24,0.3,15.0,780.2142857142857
42.47671232876712,548.6511632149651,4.4376781080648344e-24,0.3,15.0,780.2142857142857
42.47945205479452,548.0980421730011,4.27328203919784e-24,0.3,15.0,780.2142857142857
42.48219178082192,547.6137021834771,4.1147932128696074e-24,0.3,15.0,780.2142857142857
42.484931506849314,547.1982867667865,3.962058116621622e-24,0.3,15.0,780.2142857142857
42.487671232876714,546.8519190194799,3.814922593877388e-24,0.3,15.0,780.2142857142857
42.49041095890411,546.5747015777981,3.6732322790585014e-24,0.3,15.0,780.2142857142857
42.49315068493151,546.3667165872504,3.5368330018048774e-24,0.3,15.0,780.2142857142857
42.49589041095891,546.228025678279,3.405571161008576e-24,0.3,15.0,780.2142857142857
42.4986301369863,546.1586699479936,3.279294069448451e-24,0.3,15.0,780.2142857142857
42.5013698630137,546.1586699479934,3.1578502699114898e-24,0.3,15.0,780.2142857142857
42.50410958904109,546.2280256782789,3.0410898237579428e-24,0.3,15.0,780.2142857142857
42.50684931506849,546.3667165872502,2.928864572936535e-24,0.3,15.0,780.2142857142857
42.50958904109589,546.5747015777979,2.8210283765220888e-24,0.3,15.0,780.2142857142857
42.512328767123286,546.8519190194795,2.7174373228684948e-24,0.3,15.0,780.2142857142857
42.515068493150686,547.1982867667863,2.617949918508908e-24,0.3,15.0,780.2142857142857
42.517808219178086,547.6137021834782,2.5224272549524627e-24,0.3,15.0,780.2142857142857
42.52054794520548,548.0980421730005,2.4307331545299194e-24,0.3,15.0,780.2142857142857
42.52328767123288,548.6511632149645,2.3427342964504448e-24,0.3,15.0,780.2142857142857
42.52602739726027,549.2729014076647,2.2583003242265436e-24,0.3,15.0,780.2142857142857
42.52876712328767,549.9630725166602,2.1773039356052903e-24,0.3,15.0,780.2142857142857
42.53150684931507,550.7214720293545,2.0996209561400467e-24,0.3,15.0,780.2142857142857
42.534246575342465,551.5478752156042,2.0251303975028793e-24,0.3,15.0,780.2142857142857
42.536986301369865,552.4420371943103,1.9537145016201072e-24,0.3,15.0,780.2142857142857
42.53972602739726,553.4036930059773,1.8852587716832326e-24,0.3,15.0,780.2142857142857
42.54246575342466,554.4325576912406,1.8196519910484723e-24,0.3,15.0,780.2142857142857
42.54520547945206,555.5283263752858,1.7567862310131422e-24,0.3,15.0,780.2142857142857
42.54794520547945,556.6906743581998,1.6965568484097187e-24,0.3,15.0,780.2142857142857
42.55068493150685,557.919257211197,1.6388624739259865e-24,0.3,15.0,780.2142857142857
42.553424657534244,559.2137108786549,1.5836049920189868e-24,0.3,15.0,780.2142857142857
42.556164383561644,560.5736517860239,1.5306895132443396e-24,0.3,15.0,780.2142857142857
42.558904109589044,561.9986769534593,1.4800243397894004e-24,0.3,15.0,780.2142857142857
42.56164383561644,563.488364115244,1.431520924948958e-24,0.3,15.0,780.2142857142857
42.56438356164384,565.042271844932,1.3850938272460431e-24,0.3,15.0,780.2142857142857
42.56712328767124,566.6599396861221,1.3406606598588286e-24,0.3,15.0,780.2142857142857
42.56986301369863,568.3408882889205,1.2981420359709295e-24,0.3,15.0,780.2142857142857
42.57260273972603,570.0846195519788,1.257461510626361e-24,0.3,15.0,780.2142857142857
42.57534246575342,571.8906167700844,1.2185455196315146e-24,0.3,15.0,780.2142857142857
42.57808219178082,573.7583447872973,1.1813233160054145e-24,0.3,15.0,780.2142857142857
42.58082191780822,575.6872501554913,1.1457269044491143e-24,0.3,15.0,780.2142857142857
42.583561643835615,577.6767612983696,1.1116909742644292e-24,0.3,15.0,780.2142857142857
42.586301369863016,579.7262886808567,1.0791528311224588e-24,0.3,15.0,780.2142857142857
42.58904109589041,581.8352249837433,1.048052328050015e-24,0.3,15.0,780.2142857142857
42.59178082191781,584.0029452837019,1.0183317959686804e-24,0.3,15.0,780.2142857142857
42.59452054794521,586.228807238418,9.899359740969717e-25,0.3,15.0,780.2142857142857
42.5972602739726,588.5121512769559,9.628119404940956e-25,0.3,15.0,780.2142857142857
42.6,590.8523007951987,9.369090430009747e-25,0.3,15.0,780.2142857142857
42.602739726027394,593.2485623563316,9.121788308096892e-25,0.3,15.0,780.2142857142857
42.605479452054794,595.700225896354,8.885749868674803e-25,0.3,15.0,780.2142857142857
42.608219178082194,598.2065649344402,8.660532613039904e-25,0.3,15.0,780.2142857142857
42.61095890410959,600.7668367882333,8.445714060470493e-25,0.3,15.0,780.2142857142857
42.61369863013699,603.3802827939448,8.240891107764588e-25,0.3,15.0,780.2142857142857
42.61643835616439,606.0461285311121,8.045679403481115e-25,0.3,15.0,780.2142857142857
42.61917808219178,608.7635840521006,7.859712738039012e-25,0.3,15.0,780.2142857142857
42.62191780821918,611.5318441162096,7.682642450702912e-25,0.3,15.0,780.2142857142857
42.62465753424657,614.3500884282201,7.514136854354237e-25,0.3,15.0,780.2142857142857
42.62739726027397,617.2174818815384,7.353880678814344e-25,0.3,15.0,780.2142857142857
42.63013698630137,620.1331748055916,7.201574533407154e-25,0.3,15.0,780.2142857142857
42.632876712328766,623.0963032176404,7.0569343893305165e-25,0.3,15.0,780.2142857142857
42.635616438356166,626.1059890787869,6.919691082339107e-25,0.3,15.0,780.2142857142857
42.63835616438356,629.1613405541458,6.789589836168035e-25,0.3,15.0,780.2142857142857
42.64109589041096,632.2614522771554,6.666389807051608e-25,0.3,15.0,780.2142857142857
42.64383561643836,635.4054056177961,6.549863649658631e-25,0.3,15.0,780.2142857142857
42.64657534246575,638.5922689548304,6.439797104702346e-25,0.3,15.0,780.2142857142857
42.64931506849315,641.8210979518946,6.335988608460303e-25,0.3,15.0,780.2142857142857
42.652054794520545,645.0909358372517,6.238248924411095e-25,0.3,15.0,780.2142857142857
42.654794520547945,648.4008136873888,6.1464007971664855e-25,0.3,15.0,780.2142857142857
42.657534246575345,651.7497507140553,6.060278628880662e-25,0.3,15.0,780.2142857142857
42.66027397260274,655.1367545549341,5.979728178299601e-25,0.3,15.0,780.2142857142857
42.66301369863014,658.5608215676898,5.904606282625595e-25,0.3,15.0,780.2142857142857
42.66575342465754,662.0209371273689,5.834780602380454e-25,0.3,15.0,780.2142857142857
42.66849315068493,665.5160759270442,5.770129389461662e-25,0.3,15.0,780.2142857142857
42.67123287671233,669.0452022816811,5.710541278614737e-25,0.3,15.0,780.2142857142857
42.673972602739724,672.6072704349526,5.655915102573233e-25,0.3,15.0,780.2142857142857
42.676712328767124,676.2012248692129,5.606159731148301e-25,0.3,15.0,780.2142857142857
42.679452054794524,679.8260006181872,5.561193934600226e-25,0.3,15.0,780.2142857142857
42.68219178082192,683.4805235825801,5.520946271664213e-25,0.3,15.0,780.2142857142857
42.68493150684932,687.1637108483903,5.485355002663101e-25,0.3,15.0,780.2142857142857
42.68767123287671,690.8744710077169,5.454368028199904e-25,0.3,15.0,780.2142857142857
42.69041095890411,694.6117044822644,5.427942853988009e-25,0.3,15.0,780.2142857142857
42.69315068493151,698.3743038490861,5.406046582456962e-25,0.3,15.0,780.2142857142857
42.6958904109589,702.1611541687859,5.38865593184878e-25,0.3,15.0,780.2142857142857
42.6986301369863,705.9711333158872,5.37575728361271e-25,0.3,15.0,780.2142857142857
42.701369863013696,709.8031123113299,5.367346759002601e-25,0.3,15.0,780.2142857142857
42.704109589041096,713.6559556570622,5.363430325885688e-25,0.3,15.0,780.2142857142857
42.706849315068496,717.528521672437,5.364023936887693e-25,0.3,15.0,780.2142857142857
42.70958904109589,721.419662832554,5.369153700120819e-25,0.3,15.0,780.2142857142857
42.71232876712329,725.3282261083357,5.378856083875914e-25,0.3,15.0,780.2142857142857
42.71506849315069,729.2530533081168,5.393178156802863e-25,0.3,15.0,780.2142857142857
42.71780821917808,733.1929814208803,5.412177865258957e-25,0.3,15.0,780.2142857142857
42.72054794520548,737.1468429609218,5.435924349671886e-25,0.3,15.0,780.2142857142857
42.723287671232875,741.1134663137228,5.464498301943168e-25,0.3,15.0,780.2142857142857
42.726027397260275,745.091676083177,5.497992366113832e-25,0.3,15.0,780.2142857142857
42.728767123287675,749.0802934398728,5.536511584719876e-25,0.3,15.0,780.2142857142857
42.73150684931507,753.078136470393,5.580173893493675e-25,0.3,15.0,780.2142857142857
42.73424657534247,757.0840205275933,5.629110667307882e-25,0.3,15.0,780.2142857142857
42.73698630136986,761.0967585815473,5.683467320518966e-25,0.3,15.0,780.2142857142857
42.73972602739726,765.115161571394,5.743403965153778e-25,0.3,15.0,780.2142857142857
42.74246575342466,769.13803875759,5.809096130679642e-25,0.3,15.0,780.2142857142857
42.74520547945205,773.164198074791,5.880735549433451e-25,0.3,15.0,780.2142857142857
42.74794520547945,777.1924464851261,5.958531012134402e-25,0.3,15.0,780.2142857142857
42.75068493150685,781.2215903316284,6.042709298285504e-25,0.3,15.0,780.2142857142857
42.75342465753425,785.2504356920462,6.133516186687986e-25,0.3,15.0,780.2142857142857
42.75616438356165,789.2777887325367,6.231217551726139e-25,0.3,15.0,780.2142857142857
42.75890410958904,793.3024560614763,6.336100551571571e-25,0.3,15.0,780.2142857142857
42.76164383561644,797.3232450830765,6.448474914967022e-25,0.3,15.0,780.2142857142857
42.76438356164384,801.3389643507738,6.568674333808793e-25,0.3,15.0,780.2142857142857
42.76712328767123,805.3484239202702,6.69705796935899e-25,0.3,15.0,780.2142857142857
42.76986301369863,809.3504357021901,6.834012080565385e-25,0.3,15.0,780.2142857142857
42.772602739726025,813.3438138140458,6.97995178367032e-25,0.3,15.0,780.2142857142857
42.775342465753425,817.327374931745,7.135322953065354e-25,0.3,15.0,780.2142857142857
42.778082191780825,821.2999386401431,7.3006042741527265e-25,0.3,15.0,780.2142857142857
42.78082191780822,825.260327782865,7.476309459884727e-25,0.3,15.0,780.2142857142857
42.78356164383562,829.2073688111619,7.66298964360185e-25,0.3,15.0,780.2142857142857
42.78630136986301,833.1398921315669,7.861235961827827e-25,0.3,15.0,780.2142857142857
42.78904109589041,837.0567324525753,8.071682341819969e-25,0.3,15.0,780.2142857142857
42.79178082191781,840.9567291298546,8.295008509860108e-25,0.3,15.0,780.2142857142857
42.794520547945204,844.8387265102206,8.531943237608999e-25,0.3,15.0,780.2142857142857
42.797260273972604,848.7015742740689,8.783267845246638e-25,0.3,15.0,780.2142857142857
42.8,852.5441277762276,9.04981998164737e-25,0.3,15.0,780.2142857142857
42.8027397260274,856.3652483851903,9.332497703513498e-25,0.3,15.0,780.2142857142857
42.8054794520548,860.1638038204411,9.632263877138652e-25,0.3,15.0,780.2142857142857
42.80821917808219,863.9386684880126,9.95015092843345e-25,0.3,15.0,780.2142857142857
42.81095890410959,867.6887238140605,1.0287265968901458e-24,0.3,15.0,780.2142857142857
42.81369863013699,871.4128585762465,1.0644796327492903e-24,0.3,15.0,780.2142857142857
42.81643835616438,875.1099692330549,1.102401552070539e-24,0.3,15.0,780.2142857142857
42.81917808219178,878.7789602508323,1.1426289695888349e-24,0.3,15.0,780.2142857142857
42.821917808219176,882.4187444283444,1.1853084585515391e-24,0.3,15.0,780.2142857142857
42.824657534246576,886.0282432189867,1.2305973013256436e-24,0.3,15.0,780.2142857142857
42.827397260273976,889.6063870503682,1.278664299589032e-24,0.3,15.0,780.2142857142857
42.83013698630137,893.1521156412371,1.329690648867382e-24,0.3,15.0,780.2142857142857
42.83287671232877,896.6643783157123,1.3838708825533376e-24,0.3,15.0,780.2142857142857
42.83561643835616,900.1421343145394,1.4414138909515041e-24,0.3,15.0,780.2142857142857
42.83835616438356,903.5843531035827,1.5025440213360126e-24,0.3,15.0,780.2142857142857
42.84109589041096,906.9900146791144,1.5675022654709387e-24,0.3,15.0,780.2142857142857
42.843835616438355,910.3581098700985,1.6365475415579373e-24,0.3,15.0,780.2142857142857
42.846575342465755,913.6876406372623,1.7099580781143463e-24,0.3,15.0,780.2142857142857
42.84931506849315,916.9776203687608,1.7880329078678227e-24,0.3,15.0,780.2142857142857
42.85205479452055,920.2270741726176,1.871093480386224e-24,0.3,15.0,780.2142857142857
42.85479452054795,923.4350391655306,1.959485402822064e-24,0.3,15.0,780.2142857142857
42.85753424657534,926.6005647582388,2.0535803188802157e-24,0.3,15.0,780.2142857142857
42.86027397260274,929.7227129371915,2.1537779368803427e-24,0.3,15.0,780.2142857142857
42.863013698630134,932.8005585424919,2.260508218607361e-24,0.3,15.0,780.2142857142857
42.865753424657534,935.833189542082,2.3742337415317955e-24,0.3,15.0,780.2142857142857
42.868493150684934,938.8197073019368,2.4954522479067334e-24,0.3,15.0,780.2142857142857
42.87123287671233,941.75922685238,2.6246993952642888e-24,0.3,15.0,780.2142857142857
42.87397260273973,944.6508771503484,2.7625517238931443e-24,0.3,15.0,780.2142857142857
42.87671232876713,947.4938013374418,2.909629858014267e-24,0.3,15.0,780.2142857142857
42.87945205479452,950.2871569938592,3.06660195859017e-24,0.3,15.0,780.2142857142857
42.88219178082192,953.0301163880525,3.2341874469787534e-24,0.3,15.0,780.2142857142857
42.88493150684931,955.721866721946,3.4131610200029576e-24,0.3,15.0,780.2142857142857
42.88767123287671,958.3616103718232,3.604356978466518e-24,0.3,15.0,780.2142857142857
42.89041095890411,960.9485651246698,3.808673892649997e-24,0.3,15.0,780.2142857142857
42.893150684931506,963.4819644099538,4.027079629959492e-24,0.3,15.0,780.2142857142857
42.895890410958906,965.961057526808,4.260616771588444e-24,0.3,15.0,780.2142857142857
42.8986301369863,968.3851098664223,4.5104084468436285e-24,0.3,15.0,780.2142857142857
42.9013698630137,970.7534031297897,4.777664615693401e-24,0.3,15.0,780.2142857142857
42.9041095890411,973.0652355404956,5.0636888320417864e-24,0.3,15.0,780.2142857142857
42.90684931506849,975.3199220526961,5.369885522337708e-24,0.3,15.0,780.2142857142857
42.90958904109589,977.5167945541325,5.697767816273059e-24,0.3,15.0,780.2142857142857
42.912328767123284,979.6552020640557,6.0489659685764236e-24,0.3,15.0,780.2142857142857
42.915068493150685,981.7345109261842,6.425236413286175e-24,0.3,15.0,780.2142857142857
42.917808219178085,983.7541049964194,6.828471494273726e-24,0.3,15.0,780.2142857142857
42.92054794520548,985.7133858254522,7.260709918350568e-24,0.3,15.0,780.2142857142857
42.92328767123288,987.6117728360882,7.72414797985578e-24,0.3,15.0,780.2142857142857
42.92602739726028,989.4487034952853,8.221151608277218e-24,0.3,15.0,780.2142857142857
42.92876712328767,991.2236334808397,8.754269293212165e-24,0.3,15.0,780.2142857142857
42.93150684931507,992.9360368427018,9.326245943714206e-24,0.3,15.0,780.2142857142857
42.93424657534246,994.5854061587878,9.94003774186983e-24,0.3,15.0,780.2142857142857
42.93698630136986,996.1712526853837,1.0598828053324594e-23,0.3,15.0,780.2142857142857
42.93972602739726,997.693106501933,1.130604446022306e-23,0.3,15.0,780.2142857142857
42.942465753424656,999.1505166503008,1.206537698491406e-23,0.3,15.0,780.2142857142857
42.945205479452056,1000.543051268416,1.288079757548242e-23,0.3,15.0,780.2142857142857
42.94794520547945,1001.8702977182132,1.3756580926845832e-23,0.3,15.0,780.2142857142857
42.95068493150685,1003.1318627079252,1.4697326713813376e-23,0.3,15.0,780.2142857142857
42.95342465753425,1004.3273724086183,1.570798331483019e-23,0.3,15.0,780.2142857142857
42.95616438356164,1005.4564725649637,1.6793873107513712e-23,0.3,15.0,780.2142857142857
42.95890410958904,1006.5188286002243,1.79607194190536e-23,0.3,15.0,780.2142857142857
42.961643835616435,1007.5141257153724,1.9214675216298066e-23,0.3,15.0,780.2142857142857
42.964383561643835,1008.4420689823992,2.056235362189299e-23,0.3,15.0,780.2142857142857
42.967123287671235,1009.3023834316848,2.201086034372426e-23,0.3,15.0,780.2142857142857
42.96986301369863,1010.0948141334877,2.35678281056775e-23,0.3,15.0,780.2142857142857
42.97260273972603,1010.8191262734945,2.5241453167697235e-23,0.3,15.0,780.2142857142857
42.97534246575343,1011.4751052223834,2.7040534022581294e-23,0.3,15.0,780.2142857142857
42.97808219178082,1012.0625565994329,2.8974512355846054e-23,0.3,15.0,780.2142857142857
42.98082191780822,1012.5813063301255,3.105351635290892e-23,0.3,15.0,780.2142857142857
42.983561643835614,1013.0312006977184,3.328840643494837e-23,0.3,15.0,780.2142857142857
42.986301369863014,1013.4121063888011,3.5690823501166216e-23,0.3,15.0,780.2142857142857
42.989041095890414,1013.7239105327967,3.827323974998043e-23,0.3,15.0,780.2142857142857
42.99178082191781,1013.9665207354074,4.1049012145885684e-23,0.3,15.0,780.2142857142857
42.99452054794521,1014.1398651059956,4.403243859113819e-23,0.3,15.0,780.2142857142857
42.9972602739726,1014.2438922788821,4.723881685255946e-23,0.3,15.0,780.2142857142857
43.0,1014.2785714285714,5.068450628364926e-23,0.3,15.0,780.2142857142857
43.0027397260274,1014.2438922788823,5.438699236971596e-23,0.3,15.0,780.2142857142857
43.00547945205479,1014.1398651059959,5.83649541102904e-23,0.3,15.0,780.2142857142857
43.00821917808219,1013.9665207354079,6.263833423700724e-23,0.3,15.0,780.2142857142857
43.010958904109586,1013.7239105327964,6.722841224719201e-23,0.3,15.0,780.2142857142857
43.013698630136986,1013.4121063888008,7.215788021368489e-23,0.3,15.0,780.2142857142857
43.016438356164386,1013.0312006977181,7.74509213084004e-23,0.3,15.0,780.2142857142857
43.01917808219178,1012.5813063301266,8.313329095286101e-23,0.3,15.0,780.2142857142857
43.02191780821918,1012.0625565994342,8.923240048112666e-23,0.3,15.0,780.2142857142857
43.02465753424658,1011.4751052223827,9.577740317038564e-23,0.3,15.0,780.2142857142857
43.02739726027397,1010.819126273496,1.0279928246204364e-22,0.3,15.0,780.2142857142857
43.03013698630137,1010.0948141334891,1.1033094216011215e-22,0.3,15.0,780.2142857142857
43.032876712328765,1009.3023834316863,1.18407298355057e-22,0.3,15.0,780.2142857142857
43.035616438356165,1008.4420689824011,1.2706537278052346e-22,0.3,15.0,780.2142857142857
43.038356164383565,1007.5141257153745,1.363443872649558e-22,0.3,15.0,780.2142857142857
43.04109589041096,1006.5188286002264,1.462858588940071e-22,0.3,15.0,780.2142857142857
